"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Died.this.census.final","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2018,5,"1079","Lupinus argenteus","Lupinus argenteus",0,73,145,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"1080","Lupinus argenteus","Lupinus argenteus",0,80,193,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"1552","Lupinus argenteus","Lupinus argenteus",0,60,86,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"1557","Lupinus argenteus","Lupinus argenteus",0,77,199,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"1751","Agoseris glauca","Agoseris glauca",0,113,40,10,-10,0,FALSE,8.5,6.5,2,0,1,,,
2018,5,"2179","Lupinus argenteus","Lupinus argenteus",0,7.5,96,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2180","Lupinus argenteus","Lupinus argenteus",0,21,99,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2181","Lupinus argenteus","Lupinus argenteus",0,51,123,-10,-10,1,TRUE,0,0,0,0,1,,,"dead, tag missing"
2018,5,"2182","Lupinus argenteus","Lupinus argenteus",0,52,182,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2183","Lupinus argenteus","Lupinus argenteus",0,81,135,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2184","Lupinus argenteus","Lupinus argenteus",0,110,179,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2185","Phacelia hastata","Phacelia hastata",0,164,98,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2186","Elymus lanceolatus","Elymus lanceolatus",0,173,114,-10,-10,0,FALSE,11,18,1,0,1,,,
2018,5,"2187","Elymus lanceolatus","Elymus lanceolatus",0,183,114,-10,-10,0,FALSE,11,20,1,0,1,,,
2018,5,"2188","Eriogonum umbellatum","Eriogonum umbellatum",0,111,29,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2189","Heterotheca villosa","Heterotheca villosa",0,130,52,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"2366","Lupinus argenteus","Lupinus argenteus",0,72,161,-10,-10,0,FALSE,1.5,2,0,0,1,,,
2018,5,"2368","Lupinus argenteus","Lupinus argenteus",0,24,78,-10,-10,0,FALSE,7,4.5,0,0,1,,,"1 stem"
2018,5,"25","Lupinus argenteus","Lupinus argenteus",0,22,70,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"26","Eriogonum umbellatum","Eriogonum umbellatum",0,105,45,-10,-10,0,FALSE,27,3,11,0,1,,,
2018,5,"28","Ivesia gordonii","Ivesia gordonii",0,130,68,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"30","Lupinus argenteus","Lupinus argenteus",0,55,170,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"31","Lupinus argenteus","Lupinus argenteus",0,57,185,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"34","Lupinus argenteus","Lupinus argenteus",0,170,180,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"36","Heterotheca villosa","Heterotheca villosa",0,155,115,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,5,"41","Elymus lanceolatus","Elymus lanceolatus",0,175,130,0,10,0,FALSE,27,21,25,0,1,,,
2018,6,"1086","Ivesia gordonii","Ivesia gordonii",0,182,8,-10,-10,0,FALSE,7,5,2,0,1,,,
2018,6,"1089","Ivesia gordonii","Ivesia gordonii",0,177,41,-10,-10,0,FALSE,5,3.5,0,0,1,,,
2018,6,"1558","Elymus lanceolatus","Elymus lanceolatus",0,127,70,-10,-10,0,FALSE,26,19.5,12,0,1,,,
2018,6,"1754","Ivesia gordonii","Ivesia gordonii",0,173,2,-10,-10,0,FALSE,4,3,0,0,1,,,
2018,6,"1755","Ivesia gordonii","Ivesia gordonii",0,172,42,-10,-10,0,FALSE,8,4.5,2,0,1,,,
2018,6,"1756","Ivesia gordonii","Ivesia gordonii",0,16,166,-10,-10,0,FALSE,9.5,4,0,0,1,,,
2018,6,"1757","Senecio crassulus","Senecio crassulus",0,19,136,-10,-10,0,FALSE,4.5,6.5,0,0,1,,,
2018,6,"2204","Ivesia gordonii","Ivesia gordonii",0,162,98,-10,-10,0,FALSE,5,2.5,0,0,1,,,
2018,6,"44","Eriogonum umbellatum","Eriogonum umbellatum",0,125,45,-10,-10,0,FALSE,26,3,3,0,1,,,
2018,6,"45","Elymus lanceolatus","Elymus lanceolatus",0,120,55,-10,0,0,FALSE,17.5,18,8,0,1,,,
2018,6,"46","Elymus lanceolatus","Elymus lanceolatus",0,135,50,10,0,0,FALSE,9,26,11,0,1,,,
2018,6,"49","Ivesia gordonii","Ivesia gordonii",0,155,160,-10,-10,0,FALSE,15.5,6,11,0,1,,,
2018,6,"50","Ivesia gordonii","Ivesia gordonii",0,154,158,-10,-10,1,TRUE,0,0,0,0,1,,,"dead, tag missing"
2018,6,"51","Ivesia gordonii","Ivesia gordonii",0,130,110,10,0,1,TRUE,0,0,0,0,1,,,"dead"
2018,7,"1090","Ivesia gordonii","Ivesia gordonii",0,47,150,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,7,"52","Ivesia gordonii","Ivesia gordonii",0,135,80,-10,-10,0,FALSE,11.5,3.5,1,0,1,,,
2018,8,"1091","Lupinus argenteus","Lupinus argenteus",0,92,195,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"1760","Senecio crassulus","Senecio crassulus",0,168,168,-10,-10,0,FALSE,1.5,2.5,0,0,1,,,"back from dead"
2018,8,"1761","Chaenactis douglasii","Chaenactis douglasii",0,166,165,0,-10,0,FALSE,11,4,4,0,1,,,
2018,8,"1762","Chaenactis douglasii","Chaenactis douglasii",0,169,167,0,-10,0,FALSE,6,4,4,0,1,,,
2018,8,"1764","Lupinus argenteus","Lupinus argenteus",0,174,155,-10,-10,1,TRUE,0,0,0,0,1,,,"dead. Possible data recording issue (may be 1 x 1 x 0)"
2018,8,"1765","Lupinus argenteus","Lupinus argenteus",0,200,118,-10,-10,0,FALSE,9.5,7,0,0,1,,,
2018,8,"2200","Lupinus argenteus","Lupinus argenteus",0,173,163,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"2201","Phacelia hastata","Phacelia hastata",0,171,84,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"2202","Phacelia hastata","Phacelia hastata",0,172,84,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"2203","Senecio crassulus","Senecio crassulus",0,187,69,-10,-10,0,FALSE,6.5,4.5,0,0,1,,,
2018,8,"53","Ivesia gordonii","Ivesia gordonii",0,15,80,-10,-10,0,FALSE,13,5.5,0,0,1,,,
2018,8,"55","Ivesia gordonii","Ivesia gordonii",0,35,140,-10,-10,0,FALSE,14,6,1,0,1,,,
2018,8,"67","Phacelia hastata","Phacelia hastata",0,170,195,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"73","Lupinus argenteus","Lupinus argenteus",0,165,150,-10,-10,0,TRUE,0,0,0,0,1,,,"dead"
2018,8,"75","Lupinus argenteus","Lupinus argenteus",0,180,125,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"76","Ivesia gordonii","Ivesia gordonii",0,175,115,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"77","Ivesia gordonii","Ivesia gordonii",0,145,100,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,8,"78","Eriogonum umbellatum","Eriogonum umbellatum",0,180,85,-10,-10,0,FALSE,30,3,11,0,1,,,
2018,8,"79","Ivesia gordonii","Ivesia gordonii",0,190,90,10,0,0,FALSE,21.5,6.5,7,0,1,,,
2018,8,"81","Ivesia gordonii","Ivesia gordonii",0,95,85,-10,-10,0,FALSE,17,7.5,0,0,1,,,
2018,9,"1093","Ivesia gordonii","Ivesia gordonii",0,35,10,-10,-10,0,FALSE,8,4,0,0,1,,,
2018,9,"1094","Lupinus argenteus","Lupinus argenteus",0,183,71,-10,-10,0,FALSE,7,5.5,0,0,1,,,
2018,9,"1766","Chaenactis douglasii","Chaenactis douglasii",0,190,78,-10,-10,0,FALSE,4,3.5,0,0,1,,,
2018,9,"1767","Ivesia gordonii","Ivesia gordonii",0,193,65,-10,-10,0,FALSE,2.3,2,0,0,1,,,
2018,9,"83","Ivesia gordonii","Ivesia gordonii",0,60,75,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,9,"86","Elymus lanceolatus","Elymus lanceolatus",0,180,150,-10,-10,0,FALSE,18,23.5,10,0,1,,,
2018,9,"87","Ivesia gordonii","Ivesia gordonii",0,190,90,-10,-10,0,FALSE,10.5,5,1,0,1,,,
2018,9,"88","Heterotheca villosa","Heterotheca villosa",0,185,15,-10,-10,0,FALSE,4.5,2,0,0,1,,,
2018,10,"106","Lupinus argenteus","Lupinus argenteus",0,85,40,10,0,0,FALSE,6,3.5,0,0,1,,,"back from dead"
2018,10,"108","Elymus lanceolatus","Elymus lanceolatus",0,105,45,-10,-10,0,FALSE,25,23,27,0,1,,,
2018,10,"1106","Lupinus argenteus","Lupinus argenteus",0,105,83,-10,-10,0,FALSE,6,5.5,0,0,1,,,
2018,10,"1108","Lupinus argenteus","Lupinus argenteus",0,185,95,-10,-10,1,FALSE,0,0,0,0,1,,,"dead, tag missing"
2018,10,"111","Ivesia gordonii","Ivesia gordonii",0,140,65,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"1115","Lupinus argenteus","Lupinus argenteus",0,143,190,-10,-10,0,FALSE,2.5,2,0,0,1,,,
2018,10,"112","Ivesia gordonii","Ivesia gordonii",0,120,80,-10,-10,0,FALSE,9.5,3.5,2,0,1,,,
2018,10,"113","Ivesia gordonii","Ivesia gordonii",0,115,95,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"114","Eriogonum umbellatum","Eriogonum umbellatum",0,110,110,-10,-10,0,FALSE,8,2.75,0,0,1,,,
2018,10,"115","Ivesia gordonii","Ivesia gordonii",0,105,100,-10,-10,0,FALSE,14.5,5.5,12,0,1,,,
2018,10,"1562","Lupinus argenteus","Lupinus argenteus",0,8,105,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"1773","Chaenactis douglasii","Chaenactis douglasii",0,29,182,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"1774","Lupinus argenteus","Lupinus argenteus",0,146,123,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"1777","Lupinus argenteus","Lupinus argenteus",0,68,87,-10,0,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"1779","Lupinus argenteus","Lupinus argenteus",0,75,90,0,-5,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"1782","Elymus lanceolatus","Elymus lanceolatus",0,96,25,-10,-10,0,FALSE,19,24,25,0,1,,,"back from dead"
2018,10,"1783","Lupinus argenteus","Lupinus argenteus",0,96,25,-10,-10,0,FALSE,2,3,0,0,1,,,"bck from dead but herbivorized"
2018,10,"2190","Phacelia hastata","Phacelia hastata",0,28,71,-10,-10,0,FALSE,16.5,7.5,0,0,1,,,
2018,10,"2191","Lupinus argenteus","Lupinus argenteus",0,31,74,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"2192","Agoseris glauca","Agoseris glauca",0,17,103,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"2193","Lupinus argenteus","Lupinus argenteus",0,64,77,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"2194","Lupinus argenteus","Lupinus argenteus",0,81,39,-10,-10,0,FALSE,6.5,3.5,0,0,1,,,
2018,10,"2195","Lupinus argenteus","Lupinus argenteus",0,88,28,-10,-10,0,FALSE,6.5,3,0,0,1,,,"3 stems"
2018,10,"2196","Lupinus argenteus","Lupinus argenteus",0,87,8,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"2197","Lupinus argenteus","Lupinus argenteus",0,115,63,-10,-10,0,FALSE,9.5,6,0,0,1,,,
2018,10,"2198","Lupinus argenteus","Lupinus argenteus",0,135,115,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,10,"2199","Phacelia hastata","Phacelia hastata",0,85,153,-10,-10,1,TRUE,0,0,0,0,1,,,"dead, tag found in plot 8 (x=85, y=159)"
2018,10,"91","Lupinus argenteus","Lupinus argenteus",0,45,45,-10,0,0,FALSE,15,10,1,0,1,,,
2018,10,"96","Lupinus argenteus","Lupinus argenteus",0,70,120,-10,-10,0,FALSE,7.5,5.5,0,0,1,,,
2018,10,"97","Lupinus argenteus","Lupinus argenteus",0,55,80,-10,-10,0,FALSE,6.5,4.5,0,0,1,,,
2018,10,"98","Lupinus argenteus","Lupinus argenteus",0,55,70,-10,-10,0,FALSE,5.5,4,0,0,1,,,
2018,10,"99","Lupinus argenteus","Lupinus argenteus",0,55,60,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"1116","Lupinus argenteus","Lupinus argenteus",0,111,51,-10,-10,0,FALSE,14.5,8.5,0,0,1,,,
2018,11,"1117","Lupinus argenteus","Lupinus argenteus",0,101,58,-10,-10,0,FALSE,12,5.5,0,0,1,,,"1 clump"
2018,11,"116","Ivesia gordonii","Ivesia gordonii",0,70,150,-10,-10,0,FALSE,9.5,7,1,0,1,,,
2018,11,"117","Lupinus argenteus","Lupinus argenteus",0,80,30,-10,-10,0,TRUE,0,0,0,0,1,,,"dead"
2018,11,"118","Ivesia gordonii","Ivesia gordonii",0,85,20,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"121","Eriogonum umbellatum","Eriogonum umbellatum",0,100,35,0,10,0,FALSE,18,3,3,0,1,,,
2018,11,"1784","Lupinus argenteus","Lupinus argenteus",0,110,66,0,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"1785","Lupinus argenteus","Lupinus argenteus",0,100,46,10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"1787","Ivesia gordonii","Ivesia gordonii",0,35,187,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"1788","Ivesia gordonii","Ivesia gordonii",0,59,57,-10,-10,0,FALSE,4.5,3,1,0,1,,,
2018,11,"1790","Ivesia gordonii","Ivesia gordonii",0,120,165,-10,-10,0,FALSE,7,5,1,0,1,,,
2018,11,"1791","Ivesia gordonii","Ivesia gordonii",0,110,182,-10,-10,0,FALSE,1.6,1.9,0,0,1,,,
2018,11,"2206","Lupinus argenteus","Lupinus argenteus",0,63,61,-10,-10,0,FALSE,9.5,7.5,0,0,1,,,
2018,11,"2207","Lupinus argenteus","Lupinus argenteus",0,67,61,-10,-10,0,FALSE,8.5,6.5,0,0,1,,,
2018,11,"2208","Ivesia gordonii","Ivesia gordonii",0,33,180,-10,-10,0,FALSE,1.7,1.5,0,0,1,,,
2018,11,"2209","Lupinus argenteus","Lupinus argenteus",0,125,81,-10,-10,0,FALSE,12,7,0,0,1,,,
2018,11,"2210","Lupinus argenteus","Lupinus argenteus",0,104,56,-10,-10,0,FALSE,8.5,6,0,0,1,,,"1 clump"
2018,11,"2211","Lupinus argenteus","Lupinus argenteus",0,86,13,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"2212","Lupinus argenteus","Lupinus argenteus",0,95,34,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,11,"2213","Lupinus argenteus","Lupinus argenteus",0,70,19,-10,-10,1,TRUE,0,0,0,0,1,,,"dead, tag missing"
2018,11,"2214","Lupinus argenteus","Lupinus argenteus",0,72,15,-10,-10,0,FALSE,5,5,0,0,1,,,
2018,11,"2215","Lupinus argenteus","Lupinus argenteus",0,73,6,-10,-10,0,FALSE,7.5,5.5,0,0,1,,,
2018,12,"1118","Agoseris glauca","Agoseris glauca",0,145,65,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,12,"1119","Eriogonum umbellatum","Eriogonum umbellatum",0,148,92,-10,-10,0,FALSE,1.7,1.9,0,0,1,,,
2018,12,"122","Ivesia gordonii","Ivesia gordonii",0,140,180,10,10,0,FALSE,9,3,0,0,1,,,
2018,12,"123","Ivesia gordonii","Ivesia gordonii",0,135,175,-10,-10,0,FALSE,18,3.5,0,0,1,,,
2018,12,"124","Elymus lanceolatus","Elymus lanceolatus",0,150,100,-10,-10,0,FALSE,19.5,14,3,0,1,,,
2018,12,"1792","Ivesia gordonii","Ivesia gordonii",0,10,100,-10,-10,0,FALSE,2.5,2.2,0,0,1,,,
2018,12,"1793","Ivesia gordonii","Ivesia gordonii",0,34,137,-10,-10,0,FALSE,3.5,4,0,0,1,,,"should be in last years"
2018,13,"1120","Eriogonum umbellatum","Eriogonum umbellatum",0,12,25,-10,-10,0,FALSE,5.5,2.3,0,0,1,,,
2018,13,"1121","Eriogonum umbellatum","Eriogonum umbellatum",0,3,30,-10,-10,0,FALSE,1.6,1.2,0,0,1,,,
2018,13,"1122","Eriogonum umbellatum","Eriogonum umbellatum",0,35,18,-10,-10,0,FALSE,13,3,3,0,1,,,
2018,13,"127","Heterotheca villosa","Heterotheca villosa",0,25,45,-10,-10,0,FALSE,38,5.5,2,0,1,,,"sparse leaves, has dieback"
2018,13,"128","Elymus lanceolatus","Elymus lanceolatus",0,10,45,-10,-10,0,FALSE,25,24,19,0,1,,,
2018,13,"129","Eriogonum umbellatum","Eriogonum umbellatum",0,15,20,-10,-10,0,FALSE,6.5,2.5,0,0,1,,,
2018,13,"130","Elymus lanceolatus","Elymus lanceolatus",0,10,45,-10,-10,0,FALSE,32,24.5,36,0,1,,,
2018,13,"131","Eriogonum umbellatum","Eriogonum umbellatum",0,30,55,-2,0,0,FALSE,10.5,2,3,0,1,,,
2018,13,"132","Heterotheca villosa","Heterotheca villosa",0,75,120,-10,-10,0,FALSE,13,8,16,0,1,,,
2018,13,"133","Elymus lanceolatus","Elymus lanceolatus",0,100,125,-10,-10,0,FALSE,19,14,1,0,1,,,
2018,13,"135","Elymus lanceolatus","Elymus lanceolatus",0,105,135,10,10,0,FALSE,7.5,17,4,0,1,,,
2018,13,"136","Elymus lanceolatus","Elymus lanceolatus",0,140,130,-10,-10,0,FALSE,12.5,12.5,2,0,1,,,
2018,13,"137","Elymus lanceolatus","Elymus lanceolatus",0,145,130,-10,-10,0,FALSE,11.5,14.5,6,0,1,,,
2018,13,"139","Eriogonum umbellatum","Eriogonum umbellatum",0,155,60,-10,-10,0,FALSE,48,3,59,0,1,,,
2018,13,"142","Elymus lanceolatus","Elymus lanceolatus",0,150,60,0,-10,0,FALSE,5,11,2,0,1,,,
2018,13,"143","Elymus lanceolatus","Elymus lanceolatus",0,150,65,0,10,0,FALSE,38,23,14,0,1,,,
2018,13,"144","Elymus lanceolatus","Elymus lanceolatus",0,160,65,10,10,0,FALSE,10,25,6,0,1,,,
2018,13,"145","Heterotheca villosa","Heterotheca villosa",0,95,25,-20,0,0,FALSE,20.5,5.5,1,0,1,,,"extensive dieback"
2018,13,"1566","Eriogonum umbellatum","Eriogonum umbellatum",0,15,51,-10,0,0,FALSE,4.5,2.5,0,0,1,,,
2018,13,"2216","Phacelia hastata","Phacelia hastata",0,34,16,-10,-10,0,FALSE,1.4,0.3,0,0,1,,,
2018,13,"2370","Elymus lanceolatus","Elymus lanceolatus",1,86,24,-10,-10,0,FALSE,3,9.5,0,1,1,,,
2018,14,"1123","Lupinus argenteus","Lupinus argenteus",0,1,13,-10,-10,0,TRUE,0,0,0,0,1,,,"tag should be pulled, plant died in 2016"
2018,14,"1124","Eriogonum umbellatum","Eriogonum umbellatum",0,56,77,-10,-10,0,FALSE,5,1.5,0,0,1,,,
2018,14,"1125","Ivesia gordonii","Ivesia gordonii",0,58,83,-10,-10,0,FALSE,2,1.5,0,0,1,,,
2018,14,"1126","Heterotheca villosa","Heterotheca villosa",0,187,29,-10,-10,0,FALSE,8.5,3,2,0,1,,,
2018,14,"148","Heterotheca villosa","Heterotheca villosa",0,85,75,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,14,"149","Eriogonum umbellatum","Eriogonum umbellatum",0,85,55,-10,-10,0,FALSE,24,3.5,9,0,1,,,
2018,14,"150","Elymus lanceolatus","Elymus lanceolatus",0,70,50,-10,-10,0,FALSE,12,15.5,3,0,1,,,"1 clump"
2018,14,"151","Elymus lanceolatus","Elymus lanceolatus",0,80,65,-10,-10,0,FALSE,1.5,7.5,0,0,1,,,"1 clump"
2018,14,"152","Elymus lanceolatus","Elymus lanceolatus",0,75,70,-10,-10,0,FALSE,9,12.5,1,0,1,,,"2 clumps"
2018,14,"153","Elymus lanceolatus","Elymus lanceolatus",0,85,85,0,-2,0,FALSE,23,25,25,0,1,,,"3 clumps"
2018,14,"156","Eriogonum umbellatum","Eriogonum umbellatum",0,150,110,-10,-10,0,FALSE,77,2,228,0,1,,,
2018,14,"157","Elymus lanceolatus","Elymus lanceolatus",0,140,115,-10,-10,0,FALSE,12,21.5,2,0,1,,,"3 clumps"
2018,14,"158","Elymus lanceolatus","Elymus lanceolatus",0,145,120,0,0,0,FALSE,16,17,1,0,1,,,"5 clumps"
2018,14,"159","Elymus lanceolatus","Elymus lanceolatus",0,150,110,-10,-10,0,FALSE,20,16.5,1,0,1,,,"4 clumps"
2018,14,"160","Elymus lanceolatus","Elymus lanceolatus",0,155,110,0,-1,0,FALSE,12,18.5,1,0,1,,,"2 clumps"
2018,14,"161","Elymus lanceolatus","Elymus lanceolatus",0,150,125,0,-5,0,FALSE,6,17,1,0,1,,,"1 clump"
2018,14,"162","Elymus lanceolatus","Elymus lanceolatus",0,155,125,0,-10,0,FALSE,5,18.5,1,0,1,,,"1 clump"
2018,14,"163","Elymus lanceolatus","Elymus lanceolatus",0,170,130,-10,-10,0,FALSE,3.5,15,1,0,1,,,"1 clump"
2018,14,"164","Elymus lanceolatus","Elymus lanceolatus",0,175,130,-10,-10,0,FALSE,9.5,19.5,1,0,1,,,"3 clumps"
2018,14,"1794","Chaenactis douglasii","Chaenactis douglasii",0,64,5,-10,-10,0,TRUE,0,0,0,0,1,,,"dead"
2018,14,"2217","Agoseris glauca","Agoseris glauca",0,66,75,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,14,"2218","Elymus lanceolatus","Elymus lanceolatus",0,154,127,-10,-10,0,FALSE,10,21.5,0,0,1,,,
2018,15,"1129","Lupinus argenteus","Lupinus argenteus",0,135,15,-10,-10,0,FALSE,3.5,3,0,0,1,,,"mostly dead"
2018,15,"1135","Lupinus argenteus","Lupinus argenteus",0,77,91,-10,-10,0,FALSE,5,4,0,0,1,,,
2018,15,"1140","Eriogonum umbellatum","Eriogonum umbellatum",0,154,31,-10,-10,0,FALSE,10,2,0,0,1,,,
2018,15,"1144","Lupinus argenteus","Lupinus argenteus",0,65,200,0,10,1,TRUE,0,0,0,0,1,,,"dead"
2018,15,"1568","Eriogonum umbellatum","Eriogonum umbellatum",0,163,16,-10,-10,0,FALSE,2,1.5,0,0,1,,,
2018,15,"1571","Eriogonum umbellatum","Eriogonum umbellatum",0,85,178,-10,-10,0,FALSE,13,3,12,0,1,,,
2018,15,"165","Ivesia gordonii","Ivesia gordonii",0,70,50,-10,-10,0,FALSE,12.5,3.5,0,0,1,,,
2018,15,"167","Eriogonum umbellatum","Eriogonum umbellatum",0,55,85,-10,-10,0,FALSE,16.5,2,13,0,1,,,
2018,15,"169","Lupinus argenteus","Lupinus argenteus",0,55,105,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,15,"170","Lupinus argenteus","Lupinus argenteus",0,55,115,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,15,"172","Lupinus argenteus","Lupinus argenteus",0,35,130,-10,-10,1,TRUE,0,0,0,0,1,,,"dead"
2018,15,"173","Ivesia gordonii","Ivesia gordonii",0,45,195,-10,-10,0,FALSE,12.5,8,2,0,1,,,
2018,15,"175","Ivesia gordonii","Ivesia gordonii",0,75,185,-10,-10,0,FALSE,16.5,5,3,0,1,,,
2018,15,"176","Ivesia gordonii","Ivesia gordonii",0,75,175,-10,-10,0,FALSE,10,3,2,0,1,,,
2018,15,"177","Ivesia gordonii","Ivesia gordonii",0,85,170,-10,-10,0,FALSE,6.5,3,0,0,1,,,
2018,15,"178","Ivesia gordonii","Ivesia gordonii",0,90,165,-10,-10,0,FALSE,4.5,3.5,0,0,1,,,
2018,15,"179","Ivesia gordonii","Ivesia gordonii",0,95,165,-10,-10,0,FALSE,11.5,4,7,0,1,,,
2018,15,"1795","Eriogonum umbellatum","Eriogonum umbellatum",0,170,180,-10,-10,0,FALSE,9,2,0,0,1,,,
