"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Died.this.census.final","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2015,5,"23","Lupinus argenteus","Lupinus argenteus",0,27,54,-10,0,0,0,12,10,0,0,1,,,
2015,5,"24","Lupinus argenteus","Lupinus argenteus",0,25,65,-10,-10,0,0,15,14,3,0,1,,,
2015,5,"25","Lupinus argenteus","Lupinus argenteus",0,22,70,-10,-10,0,0,6,2,0,0,1,,,"3 stems"
2015,5,"26","Eriogonum umbellatum","Eriogonum umbellatum",0,113,48,-10,-10,0,0,35,3,34,0,1,,,
2015,5,"27","Ivesia gordonii","Ivesia gordonii",0,200,20,-10,-10,0,0,8.5,4.5,9,0,1,,,
2015,5,"28","Ivesia gordonii","Ivesia gordonii",0,130,68,-10,-10,0,0,9.5,4,1,0,1,,,
2015,5,"29","Ivesia gordonii","Ivesia gordonii",0,5,123,-10,-10,0,0,14.5,6.5,1,0,1,,,
2015,5,"30","Lupinus argenteus","Lupinus argenteus",0,55,170,-10,-10,0,0,9,5,0,0,1,,,
2015,5,"31","Lupinus argenteus","Lupinus argenteus",0,57,185,-10,-10,0,0,9,5,0,0,1,,,
2015,5,"32","Lupinus argenteus","Lupinus argenteus",0,105,155,-10,-10,1,1,0,0,0,0,1,,,
2015,5,"33","Lupinus argenteus","Lupinus argenteus",0,98,155,-10,-10,0,0,5.5,4,0,0,1,,,
2015,5,"34","Lupinus argenteus","Lupinus argenteus",0,170,180,-10,-10,0,0,10,7,0,0,1,,,
2015,5,"35","Eriogonum umbellatum","Eriogonum umbellatum",0,150,130,-10,-10,0,0,20,3,16,0,1,,,
2015,5,"36","Heterotheca villosa","Heterotheca villosa",0,155,115,-10,-10,0,0,10,6,6,0,1,,,
2015,5,"37","Eriogonum umbellatum","Eriogonum umbellatum",0,160,118,-10,-10,0,0,11,3.5,10,0,1,,,
2015,5,"38","Eriogonum umbellatum","Eriogonum umbellatum",0,160,120,-10,-10,0,0,42,3.5,54,0,1,,,
2015,5,"39","Eriogonum umbellatum","Eriogonum umbellatum",0,190,105,-10,-10,0,0,31,5,32,0,1,,,
2015,5,"40","Heterotheca villosa","Heterotheca villosa",0,190,120,0,10,0,0,12.5,6,6,0,1,,,
2015,5,"41","Elymus lanceolatus","Elymus lanceolatus",0,184,115,5,5,0,0,12,17.5,2,0,1,,,"7 clumps"
2015,6,"1082","Ivesia gordonii","Ivesia gordonii",0,178,8,-10,-10,0,0,0.3,0.5,0,1,1,,,
2015,6,"1083","Ivesia gordonii","Ivesia gordonii",0,170,12,-10,-10,0,0,0.4,0.5,0,1,1,,,
2015,6,"1084","Ivesia gordonii","Ivesia gordonii",0,170,14,-10,-10,0,0,0.5,0.5,0,1,1,,,
2015,6,"1085","Ivesia gordonii","Ivesia gordonii",0,170,18,-10,-2,0,0,0.5,0.4,0,1,1,,,
2015,6,"1086","Ivesia gordonii","Ivesia gordonii",0,182,8,-10,-10,0,0,0.8,0.5,0,1,1,,,"y coordinate fixed"
2015,6,"1087","Ivesia gordonii","Ivesia gordonii",0,182,8,-10,-10,0,0,0.5,0.4,0,1,1,,,"y coordinate fixed"
2015,6,"1088","Ivesia gordonii","Ivesia gordonii",0,184,3.5,0,-10,0,0,0.3,0.3,0,1,1,,,"y coordinate fixed"
2015,6,"1089","Ivesia gordonii","Ivesia gordonii",0,112,40,-10,-10,0,0,0.5,0.5,0,1,1,,,
2015,6,"1558","ELYLAN","Elymus lanceolatus",0,121,63,-10,-10,0,0,19,12,0,0,1,,,"2 clumps"
2015,6,"1741","IVEGOR","Ivesia gordonii",0,130,50,-10,-10,0,0,1,1,0,1,1,,,
2015,6,"43","Ivesia gordonii","Ivesia gordonii",0,195,25,-10,-10,0,0,21,6.5,16,0,1,,,
2015,6,"44","Eriogonum umbellatum","Eriogonum umbellatum",0,124,53,-10,-10,0,0,28,7,7,0,1,,,
2015,6,"45","Elymus lanceolatus","Elymus lanceolatus",0,116,55,-10,0,0,0,23,11,0,0,1,,,"2 clumps - split into 45/1558"
2015,6,"46","Elymus lanceolatus","Elymus lanceolatus",0,124,50,10,0,0,0,14,14,0,0,1,,,"2 clumps"
2015,6,"47","Ivesia gordonii","Ivesia gordonii",0,70,90,-10,-10,0,0,17,5,14,0,1,,,
2015,6,"48","Ivesia gordonii","Ivesia gordonii",0,70,105,-10,-10,0,0,19.5,3,13,0,1,,,
2015,6,"49","Ivesia gordonii","Ivesia gordonii",0,149,166,-10,-10,0,0,8.5,4,0,0,1,,,
2015,6,"50","Ivesia gordonii","Ivesia gordonii",0,154,158,-10,-10,0,0,2,2.5,0,0,1,,,
2015,6,"51","Ivesia gordonii","Ivesia gordonii",0,130,110,10,0,0,0,7.5,3.5,2,0,1,,,
2015,7,"1090","Ivesia gordonii","Ivesia gordonii",0,47,150,-10,-10,0,0,1.8,1,0,0,1,,,
2015,7,"52","Ivesia gordonii","Ivesia gordonii",0,135,80,-10,-10,0,0,9.5,2.5,0,0,1,,,
2015,8,"1091","Lupinus argenteus","Lupinus argenteus",0,92,195,-10,-10,0,0,6.5,4,0,0,1,,,
2015,8,"1092","SENCRA","Senecio crassulus",1,100,138,-10,-10,0,0,1,1.5,0,1,1,,,"maybe AGOGLA"
2015,8,"1559","LUPARG","Lupinus argenteus",0,44,155,-10,-10,0,0,4.5,3,0,0,1,,,
2015,8,"1560","LUPARG","Lupinus argenteus",0,181,177,-10,-10,0,0,2.5,2.5,0,0,1,,,
2015,8,"1561","LUPARG","Lupinus argenteus",0,194,130,-10,-10,0,0,5.5,3.5,0,0,1,,,
2015,8,"2520","Eriogonum umbellatum","Eriogonum umbellatum",0,112,162,-5,-5,0,0,5.5,2.5,0,0,1,,,
2015,8,"53","Ivesia gordonii","Ivesia gordonii",0,15,80,-10,-10,0,0,3.4,3.2,0,0,1,,,
2015,8,"54","Lupinus argenteus","Lupinus argenteus",0,30,110,-10,-10,0,0,5.8,2.5,0,0,1,,,
2015,8,"55","Ivesia gordonii","Ivesia gordonii",0,32,135,-10,-10,0,0,7.8,3.5,2,0,1,,,
2015,8,"56","Lupinus argenteus","Lupinus argenteus",0,35,175,-10,-10,0,0,2.5,2,0,0,1,,,"mostly dead"
2015,8,"57","Lupinus argenteus","Lupinus argenteus",0,40,195,-10,-10,0,0,14.5,6.5,0,0,1,,,
2015,8,"58","Lupinus argenteus","Lupinus argenteus",0,60,180,-10,-10,0,0,6.5,3,0,0,1,,,
2015,8,"59","Lupinus argenteus","Lupinus argenteus",0,75,190,-10,-10,0,0,11,7,0,0,1,,,
2015,8,"60","Lupinus argenteus","Lupinus argenteus",0,80,190,-10,-10,0,0,8.5,5,0,0,1,,,
2015,8,"61","Lupinus argenteus","Lupinus argenteus",0,100,195,10,0,0,0,10.5,8,0,0,1,,,
2015,8,"62","Lupinus argenteus","Lupinus argenteus",0,75,160,-10,-10,0,0,6,3.5,0,0,1,,,"mostly dead"
2015,8,"63","Lupinus argenteus","Lupinus argenteus",0,90,170,-10,0,0,0,14,7.5,0,0,1,,,
2015,8,"64","Lupinus argenteus","Lupinus argenteus",0,95,170,-10,-10,0,0,21,9,0,0,1,,,
2015,8,"65","Lupinus argenteus","Lupinus argenteus",0,105,170,-10,-10,0,0,12.5,8,0,0,1,,,
2015,8,"67","Phacelia hastata","Phacelia hastata",0,170,195,-10,-10,0,0,23,5,11,0,1,,,
2015,8,"68","Lupinus argenteus","Lupinus argenteus",0,160,180,-10,-10,0,0,32,15,0,0,1,,,
2015,8,"69","Lupinus argenteus","Lupinus argenteus",0,180,175,0,10,0,0,12,12,0,0,1,,,
2015,8,"70","Lupinus argenteus","Lupinus argenteus",0,170,170,-10,-10,0,0,25,13,0,0,1,,,
2015,8,"71","Lupinus argenteus","Lupinus argenteus",0,160,175,0,10,1,1,0,0,0,0,1,,,
2015,8,"72","Lupinus argenteus","Lupinus argenteus",0,165,160,-10,-10,0,0,24,12,0,0,1,,,
2015,8,"73","Lupinus argenteus","Lupinus argenteus",0,165,150,-10,-10,0,0,16,7,0,0,1,,,
2015,8,"74","Lupinus argenteus","Lupinus argenteus",0,175,150,10,0,0,0,5.5,3.5,0,0,1,,,
2015,8,"75","Lupinus argenteus","Lupinus argenteus",0,180,125,-10,-10,0,0,7.5,3,0,0,1,,,"2 stems"
2015,8,"76","Ivesia gordonii","Ivesia gordonii",0,175,115,-10,-10,0,0,7,2,1,0,1,,,
2015,8,"77","Ivesia gordonii","Ivesia gordonii",0,145,100,-10,-10,0,0,10.5,4,5,0,1,,,
2015,8,"78","Eriogonum umbellatum","Eriogonum umbellatum",0,185,65,-10,-10,0,0,21.5,2.5,5,0,1,,,
2015,8,"79","Ivesia gordonii","Ivesia gordonii",0,190,80,10,0,0,0,19.5,5,7,0,1,,,
2015,8,"80","Lupinus argenteus","Lupinus argenteus",0,105,90,-10,-10,0,0,0.7,1.5,0,0,1,,,"mostly dead"
2015,8,"81","Ivesia gordonii","Ivesia gordonii",0,96,83,-10,-10,0,0,5,3.5,0,0,1,,,
2015,8,"82","Lupinus argenteus","Lupinus argenteus",0,130,50,-10,-10,0,0,15,7,0,0,1,,,
2015,9,"1093","Ivesia gordonii","Ivesia gordonii",0,40,12,-10,-10,0,0,2,1.5,0,1,1,,,
2015,9,"1094","Lupinus argenteus","Lupinus argenteus",0,192,68,-10,-10,0,0,2,1.5,0,1,1,,,
2015,9,"83","Ivesia gordonii","Ivesia gordonii",0,60,75,-10,-10,0,0,6,4,0,0,1,,,
2015,9,"84","Lupinus argenteus","Lupinus argenteus",0,65,160,-10,-10,1,1,0,0,0,0,1,,,
2015,9,"85","Ivesia gordonii","Ivesia gordonii",0,135,175,-10,-10,0,0,6.5,4,4,0,1,,,
2015,9,"86","Elymus lanceolatus","Elymus lanceolatus",0,186,140,-10,-10,0,0,18.5,12,0,0,1,,,"4 clumps"
2015,9,"87","Ivesia gordonii","Ivesia gordonii",0,189,76,-10,-10,0,0,13,6.5,13,0,1,,,
2015,9,"88","Heterotheca villosa","Heterotheca villosa",0,184,17,-10,-10,0,0,4,3,0,0,1,,,"id confirmed"
2015,9,"89","Lupinus argenteus","Lupinus argenteus",0,115,25,-10,-10,1,1,0,0,0,0,1,,,
2015,10,"100","Lupinus argenteus","Lupinus argenteus",0,70,60,-10,-10,0,0,27.5,12.5,1,0,1,,,
2015,10,"101","Lupinus argenteus","Lupinus argenteus",0,70,45,-10,-10,0,0,17,11.5,3,0,1,,,
2015,10,"102","Lupinus argenteus","Lupinus argenteus",0,60,40,-10,-10,0,0,5,7,0,0,1,,,
2015,10,"103","Lupinus argenteus","Lupinus argenteus",0,80,60,-10,-10,1,0,0,0,0,0,1,,,
2015,10,"104","Lupinus argenteus","Lupinus argenteus",0,95,50,-10,-10,0,0,14,8.5,2,0,1,,,
2015,10,"105","Lupinus argenteus","Lupinus argenteus",0,80,45,-10,-10,0,0,11.5,9.5,1,0,1,,,
2015,10,"106","Lupinus argenteus","Lupinus argenteus",0,85,40,10,0,0,0,22,14.5,2,0,1,,,
2015,10,"107","Lupinus argenteus","Lupinus argenteus",0,80,35,-10,-10,0,0,15.5,11,0,0,1,,,
2015,10,"108","Elymus lanceolatus","Elymus lanceolatus",0,101,52,-10,-10,0,0,10,17.5,0,0,1,,,"1 clump"
2015,10,"109","Lupinus argenteus","Lupinus argenteus",0,80,60,-10,-10,0,0,8.5,4,0,0,1,,,"2 stems"
2015,10,"1096","Lupinus argenteus","Lupinus argenteus",0,13,13,-10,-10,0,0,5,3.5,0,0,1,,,
2015,10,"1097","Lupinus argenteus","Lupinus argenteus",0,25,23,-10,-10,0,0,8.5,6.5,0,0,1,,,
2015,10,"1098","Lupinus argenteus","Lupinus argenteus",0,22,33,-10,-10,0,0,5,4.5,0,0,1,,,
2015,10,"1099","Lupinus argenteus","Lupinus argenteus",0,16,42,-10,-10,0,0,2.5,4,0,1,1,,,
2015,10,"110","Lupinus argenteus","Lupinus argenteus",0,100,10,-10,-10,0,0,9.5,5,0,0,1,,,
2015,10,"1100","Lupinus argenteus","Lupinus argenteus",0,33,66,-10,-10,0,0,9,5.5,0,0,1,,,"2 stems"
2015,10,"1101","Lupinus argenteus","Lupinus argenteus",0,16,66,-10,-10,0,0,3,2.5,0,1,1,,,
2015,10,"1102","Ivesia gordonii","Chaenactis douglasii",0,66,52,-10,-10,0,0,1,1,0,1,1,,,
2015,10,"1103","Lupinus argenteus","Lupinus argenteus",0,157,15,-10,-10,0,0,2,2,0,1,1,,,
2015,10,"1104","Lupinus argenteus","Lupinus argenteus",0,188,43,-10,-10,0,0,1.5,2.5,0,1,1,,,
2015,10,"1105","Lupinus argenteus","Lupinus argenteus",1,150,81,-10,-10,0,0,2.5,2,0,1,1,,,
2015,10,"1106","Lupinus argenteus","Lupinus argenteus",0,105,83,-10,-10,0,0,10,5.5,0,0,1,,,
2015,10,"1107","Lupinus argenteus","Lupinus argenteus",0,140,122,-10,-10,0,0,2,1.5,0,1,1,,,
2015,10,"1108","Lupinus argenteus","Lupinus argenteus",0,185,95,-10,-10,0,0,10,5,0,0,1,,,
2015,10,"1109","Lupinus argenteus","Lupinus argenteus",0,42,88,-10,-10,0,0,7.5,4.5,0,0,1,,,
2015,10,"111","Ivesia gordonii","Ivesia gordonii",0,140,65,-10,-10,0,0,12.5,5.5,1,0,1,,,
2015,10,"1110","Lupinus argenteus","Lupinus argenteus",0,22,132,-10,-10,0,0,13,7,0,0,1,,,
2015,10,"1111","Lupinus argenteus","Lupinus argenteus",0,5,138,-10,-10,0,0,8.5,6.5,0,0,1,,,"x coordinate fixed"
2015,10,"1112","Lupinus argenteus","Lupinus argenteus",0,14,146,-10,-10,0,0,10,4.5,0,0,1,,,"2 stems"
2015,10,"1113","Lupinus argenteus","Lupinus argenteus",0,48,170,-10,-10,0,0,2.5,3,0,1,1,,,
2015,10,"1114","Lupinus argenteus","Lupinus argenteus",0,105,133,-10,-10,0,0,2,3,0,1,1,,,
2015,10,"1115","Lupinus argenteus","Lupinus argenteus",0,143,190,-10,-10,0,0,2.5,3,0,1,1,,,
2015,10,"112","Ivesia gordonii","Ivesia gordonii",0,119,89,-10,-10,0,0,4.5,4,0,0,1,,,
2015,10,"113","Ivesia gordonii","Ivesia gordonii",0,115,95,-10,-10,0,0,8.5,4.5,2,0,1,,,
2015,10,"114","Eriogonum umbellatum","Eriogonum umbellatum",0,101,103,-10,-10,0,0,4.5,2,0,0,1,,,
2015,10,"115","Ivesia gordonii","Ivesia gordonii",0,97,110,-10,-10,0,0,14,5.5,19,0,1,,,
2015,10,"1562","LUPARG","Lupinus argenteus",0,8,105,-10,-10,0,0,2,2,0,1,1,,,
2015,10,"90","Lupinus argenteus","Lupinus argenteus",0,40,30,-10,-10,0,0,21.5,12,5,0,1,,,
2015,10,"91","Lupinus argenteus","Lupinus argenteus",0,48,37,-10,0,0,0,19,9,3,0,1,,,
2015,10,"92","Lupinus argenteus","Lupinus argenteus",0,28,69,-10,-10,0,0,8,6,0,0,1,,,
2015,10,"93","Lupinus argenteus","Lupinus argenteus",0,10,100,-10,-10,0,0,13.5,7.5,1,0,1,,,
2015,10,"94","Lupinus argenteus","Lupinus argenteus",0,20,115,-10,-10,0,0,12,9,1,0,1,,,
2015,10,"95","Lupinus argenteus","Lupinus argenteus",0,30,120,-10,-10,1,1,0,0,0,0,1,,,
2015,10,"96","Lupinus argenteus","Lupinus argenteus",0,71,111,-10,-10,1,0,0,0,0,0,1,,,
2015,10,"97","Lupinus argenteus","Lupinus argenteus",0,55,80,-10,-10,0,0,7.5,6,0,0,1,,,
2015,10,"98","Lupinus argenteus","Lupinus argenteus",0,55,70,-10,-10,0,0,15,8,1,0,1,,,"tag swapped with 99 fixed"
2015,10,"99","Lupinus argenteus","Lupinus argenteus",0,55,60,-10,-10,1,0,0,0,0,0,1,,,"tag swapped with 98 fixed"
2015,11,"1116","Lupinus argenteus","Lupinus argenteus",0,111,51,-10,-10,0,0,6.5,3.5,0,0,1,,,
2015,11,"1117","Lupinus argenteus","Lupinus argenteus",0,101,58,-10,-10,0,0,9,5,0,0,1,,,
2015,11,"116","Ivesia gordonii","Ivesia gordonii",0,74,148,-10,-10,0,0,5.5,4,0,0,1,,,
2015,11,"117","Lupinus argenteus","Lupinus argenteus",0,80,30,-10,-10,0,0,33,12,4,0,1,,,
2015,11,"118","Ivesia gordonii","Ivesia gordonii",0,85,20,-10,-10,0,0,6,4,0,0,1,,,
2015,11,"119","Lupinus argenteus","Lupinus argenteus",0,90,15,-10,-10,0,0,16,9,0,0,1,,,
2015,11,"120","Lupinus argenteus","Lupinus argenteus",0,95,10,-10,-10,0,0,10,7,0,0,1,,,
2015,11,"121","Eriogonum umbellatum","Eriogonum umbellatum",0,90,36,0,10,0,0,22,2,1,0,1,,,
2015,11,"1563","ERIUMB","Eriogonum umbellatum",1,65,15,-10,-10,0,0,0.6,1.5,0,1,1,,,
2015,11,"1564","LUPARG","Lupinus argenteus",0,69,15,-10,-10,0,0,4,3.5,0,0,1,,,
2015,11,"1565","SENCRA","Senecio crassulus",1,75,24,-10,-10,0,0,1.5,0.5,0,1,1,,,"maybe AGOGLA"
2015,12,"1118","AGOGLA","Agoseris glauca",0,145,65,-10,-10,0,0,1,2.5,0,1,1,,,
2015,12,"1119","Eriogonum umbellatum","Eriogonum umbellatum",0,141,89,-10,-10,0,0,2,1.5,0,0,1,,,
2015,12,"122","Ivesia gordonii","Ivesia gordonii",0,142,169,10,10,0,0,12,3,6,0,1,,,
2015,12,"123","Ivesia gordonii","Ivesia gordonii",0,135,172,-10,-10,0,0,21,6,10,0,1,,,
2015,12,"124","Elymus lanceolatus","Elymus lanceolatus",0,141,93,-10,-10,0,0,24,17,1,0,1,,,"3 clumps"
2015,12,"125","Phacelia hastata","Phacelia hastata",0,150,100,-5,10,0,0,7,2.5,1,0,1,,,
2015,13,"1120","Eriogonum umbellatum","Eriogonum umbellatum",0,10,28,-10,-10,0,0,3.5,2,0,0,1,,,
2015,13,"1121","Eriogonum umbellatum","Eriogonum umbellatum",0,3,30,-10,-10,0,0,1,1.4,0,1,1,,,
2015,13,"1122","Eriogonum umbellatum","Eriogonum umbellatum",0,36,14,-10,-10,0,0,3.5,2,0,0,1,,,
2015,13,"127","Heterotheca villosa","Heterotheca villosa",0,12,22,-10,-10,0,0,55,5,11,0,1,,,
2015,13,"128","Elymus lanceolatus","Elymus lanceolatus",0,7,36,-10,-10,0,0,14,11,0,0,1,,,"1 clump"
2015,13,"129","Eriogonum umbellatum","Eriogonum umbellatum",0,17,14,-10,-10,0,0,4,1.7,0,0,1,,,
2015,13,"130","Elymus lanceolatus","Elymus lanceolatus",0,15,43,0,10,0,0,14.5,9.5,0,0,1,,,
2015,13,"131","Eriogonum umbellatum","Eriogonum umbellatum",0,30,50,-4,-3,0,0,3,2.5,0,0,1,,,
2015,13,"132","Heterotheca villosa","Heterotheca villosa",0,88,114,-10,-10,0,0,23,4,13,0,1,,,
2015,13,"133","Elymus lanceolatus","Elymus lanceolatus",0,105,117,-10,-10,0,0,16,17,1,0,1,,,"1 clump"
2015,13,"135","Elymus lanceolatus","Elymus lanceolatus",0,107,123,10,10,0,0,8,16,0,0,1,,,"2 clumps"
2015,13,"136","Elymus lanceolatus","Elymus lanceolatus",0,132,115,-10,-10,0,0,10,11.5,0,0,1,,,"1 clump"
2015,13,"137","Elymus lanceolatus","Elymus lanceolatus",0,135,111,-10,-10,0,0,12,15,1,0,1,,,"1 clump"
2015,13,"139","Eriogonum umbellatum","Eriogonum umbellatum",0,144,49,-10,-10,0,0,46,4,66,0,1,,,
2015,13,"140","Elymus lanceolatus","Elymus lanceolatus",0,145,60,-10,-10,0,0,6,10,0,0,1,,,"1 clump"
2015,13,"141","Chaenactis douglasii","Chaenactis douglasii",0,150,60,-10,-10,0,0,1.5,0.8,0,0,1,,,
2015,13,"142","Elymus lanceolatus","Elymus lanceolatus",0,146,52,0,-10,0,0,7,11,0,0,1,,,"1 clump"
2015,13,"143","Elymus lanceolatus","Elymus lanceolatus",0,148,56,0,10,0,0,24,21,2,0,1,,,"5 clumps"
2015,13,"144","Elymus lanceolatus","Elymus lanceolatus",0,160,65,10,10,0,0,11,16,0,0,1,,,
