"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Died.this.census.final","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2021,10,"1783","Lupinus argenteus","Lupinus argenteus",0,92,20,-10,-10,1,0,0,0,0,0,1,,,
2021,10,"2197","Lupinus argenteus","Lupinus argenteus",0,115,59,-5,0,0,0,8,5.5,0,0,1,,,"1 clump"
2021,10,"2865","Lupinus argenteus","Lupinus argenteus",0,125,124,-10,-10,0,0,2.5,2.5,0,1,1,,,
2021,10,"91","Lupinus argenteus","Lupinus argenteus",0,48,37,-10,0,0,0,10,5,0,0,1,,,
2021,10,"96","Lupinus argenteus","Lupinus argenteus",0,71,111,-10,-10,0,0,5.5,3.5,0,0,1,,,
2021,11,"116","Ivesia gordonii","Ivesia gordonii",0,74,148,-10,-10,0,0,12,6,2,0,1,,,
2021,11,"121","Eriogonum umbellatum","Eriogonum umbellatum",0,90,36,0,10,0,0,23.5,3,30,0,1,,,
2021,11,"1788","Ivesia gordonii","Ivesia gordonii",0,60,63,-10,-10,0,0,12.5,5,4,0,1,,,
2021,11,"1790","Ivesia gordonii","Ivesia gordonii",0,122,148,-10,-10,0,0,10,5,5,0,1,,,
2021,11,"1791","Ivesia gordonii","Ivesia gordonii",0,112,176,-10,-10,0,0,5,4,1,0,1,,,
2021,11,"2206","Lupinus argenteus","Lupinus argenteus",0,64,51,-10,-10,0,0,13.5,7,0,0,1,,,
2021,11,"2207","Lupinus argenteus","Lupinus argenteus",0,68,60,-10,-10,0,0,11.5,6,0,0,1,,,
2021,11,"2208","Ivesia gordonii","Ivesia gordonii",0,38,179,-10,-10,0,0,10,4.5,1,0,1,,,
2021,12,"1119","Eriogonum umbellatum","Eriogonum umbellatum",0,141,89,-10,-10,0,0,5,2,0,0,1,,,"ED=Edge dead host"
2021,12,"122","Ivesia gordonii","Ivesia gordonii",0,142,169,10,10,0,0,15,6,0,0,1,,,
2021,12,"123","Ivesia gordonii","Ivesia gordonii",0,135,172,-10,-10,0,0,14.5,6,12,0,1,,,
2021,12,"124","Elymus lanceolatus","Elymus lanceolatus",0,141,93,-10,-10,0,0,3.5,5.5,0,0,1,,,"1 clump, sparse; HD=Host dead"
2021,12,"1792","Ivesia gordonii","Ivesia gordonii",0,10,101,-10,-10,0,0,8.5,2.5,0,0,1,,,
2021,12,"1793","Ivesia gordonii","Ivesia gordonii",0,35,137,-10,-10,0,0,10,3.5,0,0,1,,,
2021,12,"2546","Eriogonum umbellatum","Eriogonum umbellatum",0,195,196.5,-5,-5,1,0,0,0,0,0,1,,,
2021,13,"1120","Eriogonum umbellatum","Eriogonum umbellatum",0,10,28,-10,-10,0,0,7.5,2,0,0,1,,,"1 clump"
2021,13,"1122","Eriogonum umbellatum","Eriogonum umbellatum",0,36,14,-10,-10,0,0,22,2.5,11,0,1,,,
2021,13,"127","Heterotheca villosa","Heterotheca villosa",0,12,22,-10,-10,0,0,19,5,12,0,1,,,"2 clumps"
2021,13,"128","Elymus lanceolatus","Elymus lanceolatus",0,7,36,-10,-10,0,0,16,27.5,4,0,1,,,"growing into 130"
2021,13,"129","Eriogonum umbellatum","Eriogonum umbellatum",0,17,14,-10,-10,0,0,12.5,2.5,1,0,1,,,
2021,13,"130","Elymus lanceolatus","Elymus lanceolatus",0,15,43,0,10,0,0,22,23,11,0,1,,,"seems to be growing into 128"
2021,13,"131","Eriogonum umbellatum","Eriogonum umbellatum",0,30,50,-4,-3,0,0,12.5,2,8,0,1,,,
2021,13,"132","Heterotheca villosa","Heterotheca villosa",0,88,114,-10,-10,0,0,29,8.5,83,0,1,,,
2021,13,"133","Elymus lanceolatus","Elymus lanceolatus",0,105,117,-10,-10,0,0,16.5,18,7,0,1,,,
2021,13,"135","Elymus lanceolatus","Elymus lanceolatus",0,107,123,10,10,0,0,6,10.5,0,0,1,,,"1 clump"
2021,13,"139","Eriogonum umbellatum","Eriogonum umbellatum",0,144,49,-10,-10,0,0,51,3,126,0,1,,,"heart shaped; has ant nest"
2021,13,"142","Elymus lanceolatus","Elymus lanceolatus",0,146,52,0,-10,0,0,8.5,14,0,0,1,,,"3 small clumps. Parallel to horizontal"
2021,13,"143","Elymus lanceolatus","Elymus lanceolatus",0,148,56,0,10,0,0,36,22,9,0,1,,,"Extends into the v of heart of 139"
2021,13,"145","Heterotheca villosa","Heterotheca villosa",0,101,21,-5,-5,0,0,4.5,4,0,0,1,,,"extensive die back"
2021,13,"1566","Eriogonum umbellatum","Eriogonum umbellatum",0,15,51,-5,5,0,0,6,3,0,0,1,,,"Note: new offset"
2021,13,"2551","Chaenactis douglasii","Chaenactis douglasii",0,17,12,-5,-5,0,0,1.5,1,0,0,1,,,"New taxon ID"
2021,13,"2595","Eriogonum umbellatum","Eriogonum umbellatum",0,154.5,33,-5,-5,1,0,0,0,0,0,1,,,
2021,13,"2598","Eriogonum umbellatum","Eriogonum umbellatum",0,159,37,-5,-5,1,0,0,0,0,0,1,,,
2021,14,"1124","Eriogonum umbellatum","Eriogonum umbellatum",0,64,16,-10,-10,0,0,11,2,0,0,1,,,
2021,14,"1125","Ivesia gordonii","Ivesia gordonii",0,60,82,-10,-10,0,0,6,3,2,0,1,,,
2021,14,"1126","Heterotheca villosa","Heterotheca villosa",0,187,48,-10,-10,0,0,26,8.5,41,0,1,,,
2021,14,"149","Eriogonum umbellatum","Eriogonum umbellatum",0,82,55,-10,-10,0,0,29.5,3.5,10,0,1,,,"ant nest"
2021,14,"150","Elymus lanceolatus","Elymus lanceolatus",0,70,50,-10,-10,0,0,14,19,2,0,1,,,
2021,14,"152","Elymus lanceolatus","Elymus lanceolatus",0,78,68,-10,-10,1,0,0,0,0,0,1,,,
2021,14,"153","Elymus lanceolatus","Elymus lanceolatus",0,85,87,0,-2,0,0,30,21,10,0,1,,,"3 big clumps"
2021,14,"156","Eriogonum umbellatum","Eriogonum umbellatum",0,148,102,-10,-10,0,0,79,2,93,0,1,,,"ant nest"
2021,14,"157","Elymus lanceolatus","Elymus lanceolatus",0,135,105,-10,-10,0,0,9.5,11.5,0,0,1,,,"2 clumps vertical cluster"
2021,14,"158","Elymus lanceolatus","Elymus lanceolatus",0,137,111,0,0,0,0,18,18,2,0,1,,,"4 clumps"
2021,14,"160","Elymus lanceolatus","Elymus lanceolatus",0,156,103,0,-1,0,0,7,10,0,0,1,,,"1 clump"
2021,14,"161","Elymus lanceolatus","Elymus lanceolatus",0,145,112,1,-3,0,0,6,10.5,0,0,1,,,"1 clump"
2021,14,"162","Elymus lanceolatus","Elymus lanceolatus",0,153,112,5,-5,0,0,5,21,1,0,1,,,
2021,14,"163","Elymus lanceolatus","Elymus lanceolatus",0,159,123,5,5,0,0,7.5,11,0,0,1,,,"note new offset"
2021,14,"164","Elymus lanceolatus","Elymus lanceolatus",0,166,120,-10,-10,0,0,18,18,2,0,1,,,"3 clumps"
2021,14,"2218","Elymus lanceolatus","Elymus lanceolatus",0,144,116,-4,-3,1,0,0,0,0,0,1,,,
2021,14,"2444","Elymus lanceolatus","Elymus lanceolatus",0,154,96,0,-10,0,0,6.5,17.5,1,0,1,,,"2 clumps"
2021,14,"2760","Elymus lanceolatus","Elymus lanceolatus",0,64,51,-5,-5,1,0,0,0,0,0,1,,,
2021,14,"2761","Elymus lanceolatus","Elymus lanceolatus",0,157,101,1,-1,0,0,4,21,1,0,1,,,
2021,14,"2762","Elymus lanceolatus","Elymus lanceolatus",0,153,105,-1,0,0,0,7.5,18,1,0,1,,,
2021,14,"2763","Elymus lanceolatus","Elymus lanceolatus",0,145,103,-1,1,0,0,2,6,0,0,1,,,"1 clump"
2021,15,"1140","Eriogonum umbellatum","Eriogonum umbellatum",0,152,30,-5,-5,0,0,19,2.5,5,0,1,,,
2021,15,"1568","Eriogonum umbellatum","Eriogonum umbellatum",0,165,14,-10,-10,0,0,2.6,2,0,0,1,,,
2021,15,"1571","Eriogonum umbellatum","Eriogonum umbellatum",0,71,164,-10,-10,0,0,23.5,3,7,0,1,,,
2021,15,"167","Eriogonum umbellatum","Eriogonum umbellatum",0,54,83,-10,-10,0,0,19.5,2.5,17,0,1,,,
2021,15,"173","Ivesia gordonii","Ivesia gordonii",0,39,188,-10,-10,0,0,19,7,1,0,1,,,"ant nest"
2021,15,"175","Ivesia gordonii","Ivesia gordonii",0,60,181,-10,-10,0,0,17,4,0,0,1,,,
2021,15,"176","Ivesia gordonii","Ivesia gordonii",0,67,173,-10,-10,0,0,14,5,0,0,1,,,
2021,15,"1795","Eriogonum umbellatum","Eriogonum umbellatum",0,165,165,-10,-10,0,0,19.5,1.5,9,0,1,,,"ant nest"
2021,15,"1797","Ivesia gordonii","Ivesia gordonii",0,172,96,-10,-10,0,0,14.5,5,0,0,1,,,
2021,15,"190","Ivesia gordonii","Ivesia gordonii",0,177,177,0,10,0,0,14,6.5,0,0,1,,,
2021,15,"198","Arenaria congesta","Arenaria congesta",0,107,80,-10,-10,0,0,17,7,191,0,1,,,
2021,15,"2220","Heterotheca villosa","Heterotheca villosa",0,101,165,-10,-10,0,0,16,5.5,5,0,1,,,
2021,15,"2866","Ivesia gordonii","Ivesia gordonii",0,53,82,-10,-10,0,0,2,2.5,0,1,1,,,
2021,16,"1149","Ivesia gordonii","Ivesia gordonii",0,38,33,-5,-5,0,0,10.5,4.5,5,0,1,,,
2021,16,"1161","Eriogonum umbellatum","Eriogonum umbellatum",0,121,45,-10,-10,0,0,25,2,16,0,1,,,
2021,16,"1162","Ivesia gordonii","Ivesia gordonii",0,110,52,-10,-10,0,0,18.5,7.5,2,0,1,,,"ant nest"
2021,16,"1579","Arnica latifolia","Arnica latifolia",0,43,30.5,-10,-10,0,0,16,6,1,0,1,,,"prostrate"
2021,16,"1582","Eriogonum umbellatum","Eriogonum umbellatum",0,52,45,-5,-5,0,0,14.5,3,9,0,1,,,
2021,16,"2371","Elymus lanceolatus","Elymus lanceolatus",0,66,63,-10,-10,0,0,28,29,9,0,1,,,"ant nest"
2021,16,"2604","Ivesia gordonii","Ivesia gordonii",0,115,33,-5,-5,1,0,0,0,0,0,1,,,
2021,16,"275","Ivesia gordonii","Ivesia gordonii",0,158,171,-10,-10,0,0,14,7.5,0,0,1,,,
2021,16,"279","Elymus lanceolatus","Elymus lanceolatus",0,31,94,10,0,0,0,43,42,16,0,1,,,
2021,17,"1825","Agoseris glauca","Agoseris glauca",0,104,76,-10,-10,0,0,10,8,4,0,1,,,"ant nest"
2021,17,"1828","Lupinus argenteus","Lupinus argenteus",0,171,181,-10,-10,0,0,12.5,6,2,0,1,,,
2021,17,"2687","Eriogonum umbellatum","Eriogonum umbellatum",0,8,51,-5,-5,1,0,0,0,0,0,1,,,
2021,17,"2691","Eriogonum umbellatum","Eriogonum umbellatum",0,19,77,3,1,1,0,0,0,0,0,1,,,
2021,17,"2692","Eriogonum umbellatum","Eriogonum umbellatum",0,25,82.5,0,13,1,0,0,0,0,0,1,,,
2021,17,"2764","Lupinus argenteus","Lupinus argenteus",0,164,200,-5,-5,1,0,0,0,0,0,1,,,
2021,17,"2811","Agoseris glauca","Agoseris glauca",0,20,76,-5,-5,0,0,1.3,2.5,0,0,1,,,
2021,17,"285","Eriogonum umbellatum","Eriogonum umbellatum",0,16,76,-10,-10,0,0,64,3,44,0,1,,,"ant nest"
2021,17,"2859","Eriogonum umbellatum","Eriogonum umbellatum",0,37.5,97,5,0,1,0,0,0,0,0,1,,,"tag added 8/5/21, new offset"
2021,17,"2867","Elymus lanceolatus","Elymus lanceolatus",0,24,50,0,-10,0,0,1.6,4.5,0,1,1,,,
2021,17,"287","Elymus lanceolatus","Elymus lanceolatus",0,20,76,-10,-10,0,0,15,22.5,1,0,1,,,"2 clumps"
2021,17,"288","Elymus lanceolatus","Elymus lanceolatus",0,18,82,-10,0,0,0,10.5,14,0,0,1,,,"4 clumps"
2021,17,"289","Elymus lanceolatus","Elymus lanceolatus",0,28,81,10,0,0,0,10,10.5,0,0,1,,,"1 clump"
2021,17,"290","Elymus lanceolatus","Elymus lanceolatus",0,24,89,-10,0,1,0,0,0,0,0,1,,,"1 clump"
2021,17,"291","Elymus lanceolatus","Elymus lanceolatus",0,23,99,-10,0,0,0,19,23,4,0,1,,,"2 clumps"
2021,17,"292","Elymus lanceolatus","Elymus lanceolatus",0,28,91,5,-5,0,0,9,9,0,0,1,,,"1clump"
2021,18,"2372","Heterotheca villosa","Heterotheca villosa",0,58,72,-10,-10,0,0,23,10,20,0,1,,,
2021,18,"2684","Ivesia gordonii","Ivesia gordonii",0,167,86,-5,-5,1,0,0,0,0,0,1,,,
2021,18,"2765","Ivesia gordonii","Ivesia gordonii",0,161,169,-10,-10,0,0,14.5,5,4,0,1,,,
2021,18,"330","Eriogonum umbellatum","Eriogonum umbellatum",0,54,78,-10,-10,0,0,40,2,77,0,1,,,
2021,18,"334","Elymus lanceolatus","Elymus lanceolatus",0,56,83,-10,10,0,0,22.5,30,18,0,1,,,
2021,18,"335","Ivesia gordonii","Ivesia gordonii",0,80,81,-5,0,0,0,12.5,5,5,0,1,,,"new offset"
2021,18,"336","Elymus lanceolatus","Elymus lanceolatus",0,94,115,-10,-10,0,0,28,24.5,7,0,1,,,
2021,18,"337","Ivesia gordonii","Ivesia gordonii",0,176,166,-10,-10,0,0,12,5,0,0,1,,,
2021,18,"338","Ivesia gordonii","Ivesia gordonii",0,108,60,-10,-10,0,0,26,9,27,0,1,,,
2021,19,"1171","Ivesia gordonii","Ivesia gordonii",0,190,10,-10,-10,0,0,6,3.5,0,0,1,,,
2021,19,"1172","Ivesia gordonii","Ivesia gordonii",0,156,109,-10,-10,0,0,1.5,2,0,0,1,,,
2021,19,"1173","Lupinus argenteus","Lupinus argenteus",0,21,17,-10,-10,0,0,5,4,0,0,1,,,
2021,19,"1602","Ivesia gordonii","Ivesia gordonii",0,139,110,-10,0,0,0,5,2.5,0,0,1,,,
2021,19,"1603","Ivesia gordonii","Ivesia gordonii",0,95,112,-10,-10,0,0,8,4.5,1,0,1,,,
2021,19,"1604","Ivesia gordonii","Ivesia gordonii",0,91,101,-10,-10,0,0,7.5,3,1,0,1,,,
2021,19,"1605","Ivesia gordonii","Ivesia gordonii",0,92,76,-10,-10,0,0,7,3.5,1,0,1,,,
2021,19,"1606","Ivesia gordonii","Ivesia gordonii",0,103,89,-10,-10,0,0,6.5,3.5,0,0,1,,,
2021,19,"1830","Lupinus argenteus","Lupinus argenteus",0,69,28,-10,-10,0,0,22.5,11.5,1,0,1,,,
2021,19,"1831","Ivesia gordonii","Ivesia gordonii",0,102,88,-10,-10,0,0,2,1.5,0,0,1,,,
2021,19,"1836","Ivesia gordonii","Ivesia gordonii",0,174,39,-10,-10,0,0,9,2,0,0,1,,,
2021,19,"1837","Eriogonum umbellatum","Eriogonum umbellatum",0,174,40,-10,-10,0,0,2.1,2.2,0,0,1,,,
2021,19,"1839","Ivesia gordonii","Ivesia gordonii",0,130,64,-10,-10,0,0,6,1.5,0,0,1,,,
2021,19,"2235","Elymus lanceolatus","Elymus lanceolatus",0,130,58,-10,-10,0,0,6,8,0,0,1,,,
2021,19,"2373","Heterotheca villosa","Heterotheca villosa",0,84,140,-10,-10,0,0,4.5,3,0,0,1,,,
2021,19,"2374","Lupinus argenteus","Lupinus argenteus",0,65,34,-10,-10,0,0,12,7.5,0,0,1,,,
2021,19,"2376","Lupinus argenteus","Lupinus argenteus",0,92,42,-10,-10,1,0,0,0,0,0,1,,,
2021,19,"2378","Ivesia gordonii","Ivesia gordonii",0,74,48,-10,-10,0,0,5.5,2.5,0,0,1,,,
2021,19,"2379","Eriogonum umbellatum","Eriogonum umbellatum",0,170,120,5,0,0,0,4,1,0,0,1,,,
2021,19,"2380","Eriogonum umbellatum","Eriogonum umbellatum",0,178,35,-10,-10,0,0,3,1,0,0,1,,,
2021,19,"2445","Ivesia gordonii","Ivesia gordonii",0,105,81,0,-5,1,0,0,0,0,0,1,,,
2021,19,"2658","Eriogonum umbellatum","Eriogonum umbellatum",0,66,25,-5,10,1,0,0,0,0,0,1,,,
2021,19,"2660","Eriogonum umbellatum","Eriogonum umbellatum",0,70,28,0,5,1,0,0,0,0,0,1,,,
2021,19,"2667","Eriogonum umbellatum","Eriogonum umbellatum",0,43,128,-5,-5,1,0,0,0,0,0,1,,,
2021,19,"2670","Ivesia gordonii","Ivesia gordonii",0,121,82,-5,-5,1,0,0,0,0,0,1,,,
2021,19,"2812","Ivesia gordonii","Ivesia gordonii",0,114,91,-5,-5,1,0,0,0,0,0,1,,,
2021,19,"2860","Eriogonum umbellatum","Eriogonum umbellatum",0,55,11,-5,-5,1,0,0,0,0,0,1,,,"tag added new offset; CR 8/3/21 added tag 2860 to represent data for the B tag of 2660; CR 11/7/21 changed ID uncertain from 1 to 0 as the plant was confidently ID'd during the prelim census in 2020"
2021,19,"2868","Elymus lanceolatus","Elymus lanceolatus",0,163,69,-5,-5,0,0,3.5,5,0,1,1,,,
2021,19,"2869","Ivesia gordonii","Ivesia gordonii",0,129,80,-5,-5,0,0,1,1,0,1,1,,,
2021,19,"2870","Ivesia gordonii","Ivesia gordonii",0,124,82.5,-5,-5,0,0,0.5,0.5,0,1,1,,,
2021,19,"2871","Elymus lanceolatus","Elymus lanceolatus",0,120,183,-10,-10,0,0,2,2.5,0,1,1,,,
2021,19,"340","Ivesia gordonii","Ivesia gordonii",0,53,17,-10,-10,0,0,13,5,2,0,1,,,"ant nest"
2021,19,"342","Eriogonum umbellatum","Eriogonum umbellatum",0,110,26,-40,-12,0,0,110,2.5,27,0,1,,,"fairy ring plant"
2021,19,"344","Heterotheca villosa","Heterotheca villosa",0,105,30,0,5,0,0,55,5.5,13,0,1,,,"3 clumps, 1 clump at y=8"
2021,19,"345","Lupinus argenteus","Lupinus argenteus",0,91,32,0,0,0,0,18,12,0,0,1,,,
2021,19,"346","Elymus lanceolatus","Elymus lanceolatus",0,109,23,-10,-10,0,0,6.5,8,0,0,1,,,
2021,19,"347","Elymus lanceolatus","Elymus lanceolatus",0,142,14,10,0,0,0,24,12,0,0,1,,,"2 clumps"
2021,19,"348","Ivesia gordonii","Ivesia gordonii",0,125,62,-10,-10,0,0,7.5,4.5,2,0,1,,,
2021,19,"350","Eriogonum umbellatum","Eriogonum umbellatum",0,182,47,-5,0,0,0,5.5,2.5,0,0,1,,,
2021,19,"351","Ivesia gordonii","Ivesia gordonii",0,161,66,-10,-10,0,0,14,5.5,1,0,1,,,
2021,19,"352","Ivesia gordonii","Ivesia gordonii",0,179,66,-10,-10,0,0,9,5.5,0,0,1,,,
2021,19,"353","Eriogonum umbellatum","Eriogonum umbellatum",0,108,90,-10,-10,0,0,16,1.5,7,0,1,,,
2021,19,"357","Ivesia gordonii","Ivesia gordonii",0,105,105,-7,-1,0,0,6,3,0,0,1,,,"offset transposed/fixed"
2021,19,"358","Ivesia gordonii","Ivesia gordonii",0,169,100,-10,-10,0,0,8.5,3,3,0,1,,,
2021,19,"359","Eriogonum umbellatum","Eriogonum umbellatum",0,150,110,-1,0,0,0,8.5,2,0,0,1,,,
2021,19,"360","Ivesia gordonii","Ivesia gordonii",0,136,113,-5,0,0,0,5,2.1,0,0,1,,,
2021,19,"363","Heterotheca villosa","Heterotheca villosa",0,169,116,-10,0,0,0,19,7.5,15,0,1,,,
2021,19,"364","Eriogonum umbellatum","Eriogonum umbellatum",0,161,128,-5,0,0,0,13.5,1,1,0,1,,,"fairyring"
2021,19,"365","Ivesia gordonii","Ivesia gordonii",0,155,130,-5,0,0,0,9,7,1,0,1,,,
2021,19,"366","Elymus lanceolatus","Elymus lanceolatus",0,165,130,10,0,0,0,7,10,0,0,1,,,"3 clumps"
2021,19,"367","Eriogonum umbellatum","Eriogonum umbellatum",0,180,156,-10,-10,0,0,3,1.7,0,0,1,,,
2021,19,"368","Eriogonum umbellatum","Eriogonum umbellatum",0,113,177,-10,-10,0,0,47,4,59,0,1,,,
2021,19,"369","Heterotheca villosa","Heterotheca villosa",0,103,145,-10,-10,0,0,18.5,6,12,0,1,,,
