"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Died.this.census.final","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2020,16,"2603","Eriogonum umbellatum","Eriogonum umbellatum",0,127,35.5,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,16,"2604","Ivesia gordonii","Ivesia gordonii",0,115,33,-5,-5,0,0,0.2,0.5,0,1,1,,,"Looks unhappy"
2020,16,"2605","Eriogonum umbellatum","Eriogonum umbellatum",0,112,54,5,5,1,1,0,0,0,1,1,,,"NA"
2020,16,"2606","Senecio crassulus","Senecio crassulus",1,14,193,0,5,1,1,0,0,0,1,1,,,"Tag pulled in 2020. Position found at = ~14, 193. CR 5/31/21 changed the data from (193, 14) to (14, 193) to reflect this."
2020,16,"2694","Ivesia gordonii","Ivesia gordonii",1,103,35,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,17,"1825","Agoseris glauca","Agoseris glauca",0,104,76,-10,-10,0,0,1,6.5,3,0,1,,,
2020,17,"1828","Lupinus argenteus","Lupinus argenteus",0,171,181,-10,-10,0,0,10,5.5,0,0,1,,,
2020,17,"2764","Lupinus argenteus","Lupinus argenteus",0,164,200,-5,-5,0,0,2,2.5,0,0,1,,,"new tag=2764"
2020,17,"285","Eriogonum umbellatum","Eriogonum umbellatum",0,16,76,-10,-10,0,0,65,5,47,0,1,,,"some dieback"
2020,17,"287","Elymus lanceolatus","Elymus lanceolatus",0,20,76,-10,-10,0,0,15,18,1,0,1,,,"1 clump"
2020,17,"288","Elymus lanceolatus","Elymus lanceolatus",0,18,82,-10,0,0,0,13,13,0,0,1,,,"5 clumps"
2020,17,"289","Elymus lanceolatus","Elymus lanceolatus",0,28,81,10,0,0,0,7,8,0,0,1,,,"2 clumps"
2020,17,"290","Elymus lanceolatus","Elymus lanceolatus",0,24,89,-10,0,0,0,3.5,8,0,0,1,,,"1 clump"
2020,17,"291","Elymus lanceolatus","Elymus lanceolatus",0,23,99,-10,0,0,0,21,23,2,0,1,,,"2 clumps"
2020,17,"292","Elymus lanceolatus","Elymus lanceolatus",0,28,91,5,-5,0,0,6.5,11,0,0,1,,,"1clump"
2020,17,"305","Lupinus argenteus","Lupinus argenteus",0,65,1,-5,0,1,1,0,0,0,0,1,,,"dead"
2020,17,"2685","Eriogonum umbellatum","Eriogonum umbellatum",0,29,57,5,-5,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,17,"2686","Eriogonum umbellatum","Eriogonum umbellatum",0,9,45.5,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,17,"2687","Eriogonum umbellatum","Eriogonum umbellatum",0,8,51,-5,-5,0,0,1.6,0.9,0,1,1,,,"NA"
2020,17,"2688","Eriogonum umbellatum","Eriogonum umbellatum",0,14,52.5,15,-2,1,1,0,0,0,1,1,,,"NA"
2020,17,"2689","Eriogonum umbellatum","Eriogonum umbellatum",0,13,85.5,0,5,1,1,0,0,0,1,1,,,"NA"
2020,17,"2690","Eriogonum umbellatum","Eriogonum umbellatum",0,22,81,-2,9,1,1,0,0,0,1,1,,,"NA"
2020,17,"2691","Eriogonum umbellatum","Eriogonum umbellatum",0,19,77,3,1,0,0,2,1.2,0,1,2,0.4,1.2,"NA"
2020,17,"2692","Eriogonum umbellatum","Eriogonum umbellatum",0,25,82.5,0,13,0,0,2.5,1.2,0,1,1,,,"healthy"
2020,17,"2693","Viola praemorsa","Viola praemorsa",1,96.5,15,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,17,"2811","Agoseris glauca","Agoseris glauca",0,20,76,-5,-5,0,0,0.3,2,0,1,1,,,"NA"
2020,17,"2859","Eriogonum umbellatum","Eriogonum umbellatum",0,37.5,97,5,0,0,0,0.2,1.2,0,1,1,,,"CR 8/3/21 added tag 2859 to represent data for the B tag of 2692"
2020,18,"2372","Heterotheca villosa","Heterotheca villosa",0,58,72,-10,-10,0,0,13,6.5,6,0,1,,,
2020,18,"2765","Ivesia gordonii","Ivesia gordonii",0,161,169,-10,-10,0,0,12.5,6,3,0,1,,,"new tag=2765"
2020,18,"330","Eriogonum umbellatum","Eriogonum umbellatum",0,54,78,-10,-10,0,0,38,3,16,0,1,,,
2020,18,"334","Elymus lanceolatus","Elymus lanceolatus",0,56,83,-10,10,0,0,31.5,32,12,0,1,,,
2020,18,"335","Ivesia gordonii","Ivesia gordonii",0,80,81,-5,0,0,0,9,6,1,0,1,,,
2020,18,"336","Elymus lanceolatus","Elymus lanceolatus",0,94,115,-10,-10,0,0,24,16.5,4,0,1,,,
2020,18,"337","Ivesia gordonii","Ivesia gordonii",0,176,166,-10,-10,0,0,11.5,4,0,0,1,,,
2020,18,"338","Ivesia gordonii","Ivesia gordonii",0,108,60,-10,-10,0,0,32,9,11,0,1,,,
2020,18,"2672","Ivesia gordonii","Ivesia gordonii",0,190,156,0,-5,1,1,0,0,0,1,1,,,"NA"
2020,18,"2673","Elymus lanceolatus","Elymus lanceolatus",0,187,160.5,5,0,1,1,0,0,0,1,1,,,"NA"
2020,18,"2674","Ivesia gordonii","Ivesia gordonii",0,168,159,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,18,"2675","Ivesia gordonii","Ivesia gordonii",0,100,164,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,18,"2676","Eriogonum umbellatum","Eriogonum umbellatum",0,47,86,-5,0,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,18,"2677","Elymus lanceolatus","Elymus lanceolatus",0,41,85.3,-5,0,1,1,0,0,0,1,1,,,"NA"
2020,18,"2678","Eriogonum umbellatum","Eriogonum umbellatum",0,48,88,0,5,1,1,0,0,0,1,1,,,"NA"
2020,18,"2679","Eriogonum umbellatum","Eriogonum umbellatum",0,54,63.5,-5,-5,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,18,"2680","Eriogonum umbellatum","Eriogonum umbellatum",0,46,63.5,2,-2,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,18,"2681","Eriogonum umbellatum","Eriogonum umbellatum",0,60,67,-5,-5,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,18,"2682","Eriogonum umbellatum","Eriogonum umbellatum",0,113,28,0.9,0.1,1,1,0,0,0,1,1,,,"NA"
2020,18,"2683","Ivesia gordonii","Ivesia gordonii",1,155,4,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,18,"2684","Ivesia gordonii","Ivesia gordonii",0,167,86,-5,-5,0,0,0.4,0.3,0,1,1,,,"NA"
2020,19,"1171","Ivesia gordonii","Ivesia gordonii",0,190,10,-10,-10,0,0,5,3.5,0,0,1,,,
2020,19,"1172","Ivesia gordonii","Ivesia gordonii",0,156,109,-10,-10,0,0,1.2,0.7,0,0,1,,,
2020,19,"1173","Lupinus argenteus","Lupinus argenteus",0,21,17,-10,-10,0,0,5.5,4,0,0,1,,,"check prior year's data and photos due to position difference (Done! CR 3/6/21)"
2020,19,"1602","Ivesia gordonii","Ivesia gordonii",0,139,110,-10,0,0,0,2.5,1.5,0,0,1,,,
2020,19,"1603","Ivesia gordonii","Ivesia gordonii",0,95,112,-10,-10,0,0,5.5,2.5,0,0,1,,,
2020,19,"1604","Ivesia gordonii","Ivesia gordonii",0,91,101,-10,-10,0,0,8,3.5,0,0,1,,,
2020,19,"1605","Ivesia gordonii","Ivesia gordonii",0,92,76,-10,-10,0,0,5.5,3,0,0,1,,,
2020,19,"1606","Ivesia gordonii","Ivesia gordonii",0,103,89,-10,-10,0,0,4.5,3,0,0,1,,,
2020,19,"1830","Lupinus argenteus","Lupinus argenteus",0,69,28,-10,-10,0,0,14.5,8,2,0,1,,,
2020,19,"1831","Ivesia gordonii","Ivesia gordonii",0,102,88,-10,-10,0,0,2.5,2.5,0,0,1,,,
2020,19,"1836","Ivesia gordonii","Ivesia gordonii",0,174,39,-10,-10,0,0,6,4,0,0,1,,,
2020,19,"1837","Eriogonum umbellatum","Eriogonum umbellatum",0,174,40,-10,-10,0,0,2,1,0,0,1,,,
2020,19,"1839","Ivesia gordonii","Ivesia gordonii",0,130,64,-10,-10,0,0,5.5,2,0,0,1,,,
2020,19,"2234","Lupinus argenteus","Lupinus argenteus",0,92,72,-10,-10,1,1,0,0,0,0,1,,,
2020,19,"2235","Elymus lanceolatus","Elymus lanceolatus",0,130,58,-10,-10,0,0,5,7,0,0,1,,,
2020,19,"2373","Heterotheca villosa","Heterotheca villosa",0,84,140,-10,-10,0,0,4,3,0,0,1,,,
2020,19,"2374","Lupinus argenteus","Lupinus argenteus",0,65,34,-10,-10,0,0,8.5,5.5,0,0,1,,,
2020,19,"2375","Lupinus argenteus","Lupinus argenteus",0,49,29,-10,-10,1,1,0,0,0,0,1,,,
2020,19,"2376","Lupinus argenteus","Lupinus argenteus",0,92,42,-10,-10,0,0,5,4.5,0,0,1,,,
2020,19,"2378","Ivesia gordonii","Ivesia gordonii",0,74,48,-10,-10,0,0,4,2,0,0,1,,,
2020,19,"2379","Eriogonum umbellatum","Eriogonum umbellatum",0,170,120,5,0,0,0,3.5,1.5,0,0,1,,,
2020,19,"2380","Eriogonum umbellatum","Eriogonum umbellatum",0,178,35,-10,-10,0,0,3,1,0,0,1,,,
2020,19,"2445","Ivesia gordonii","Ivesia gordonii",0,105,81,0,-5,0,0,0.8,1,0,0,1,,,
2020,19,"340","Ivesia gordonii","Ivesia gordonii",0,53,17,-10,-10,0,0,11,4.5,0,0,1,,,
2020,19,"341","Ivesia gordonii","Ivesia gordonii",0,77,28,-10,-10,1,1,0,0,0,0,1,,,
2020,19,"342","Eriogonum umbellatum","Eriogonum umbellatum",0,110,26,-40,-12,0,0,115,3,33,0,1,,,"fairy ring plant"
2020,19,"344","Heterotheca villosa","Heterotheca villosa",0,105,30,0,5,0,0,53,7.5,7,0,1,,,"3 clumps, 1 clump at y=8"
2020,19,"345","Lupinus argenteus","Lupinus argenteus",0,91,32,0,0,0,0,13,10.5,1,0,1,,,
2020,19,"346","Elymus lanceolatus","Elymus lanceolatus",0,109,23,-10,-10,0,0,7,11.5,0,0,1,,,
2020,19,"347","Elymus lanceolatus","Elymus lanceolatus",0,142,14,10,0,0,0,25,11.5,0,0,1,,,"3 clumps"
2020,19,"348","Ivesia gordonii","Ivesia gordonii",0,125,62,-10,-10,0,0,7.5,3.5,1,0,1,,,
2020,19,"350","Eriogonum umbellatum","Eriogonum umbellatum",0,182,47,-5,0,0,0,6,2.5,0,0,1,,,
2020,19,"351","Ivesia gordonii","Ivesia gordonii",0,161,66,-10,-10,0,0,10,6,0,0,1,,,
2020,19,"352","Ivesia gordonii","Ivesia gordonii",0,179,66,-10,-10,0,0,7,4.5,0,0,1,,,
2020,19,"353","Eriogonum umbellatum","Eriogonum umbellatum",0,108,90,-10,-10,0,0,15,1.5,4,0,1,,,
2020,19,"355","Ivesia gordonii","Ivesia gordonii",0,105,105,-5,-5,1,1,0,0,0,0,1,,,
2020,19,"356","Ivesia gordonii","Ivesia gordonii",0,110,100,5,0,1,1,0,0,0,0,1,,,
2020,19,"357","Ivesia gordonii","Ivesia gordonii",0,105,105,-7,-1,0,0,2.5,2,0,0,1,,,
2020,19,"358","Ivesia gordonii","Ivesia gordonii",0,169,100,-10,-10,0,0,8,3,0,0,1,,,
2020,19,"359","Eriogonum umbellatum","Eriogonum umbellatum",0,150,110,-1,0,0,0,8.5,2,0,0,1,,,
2020,19,"360","Ivesia gordonii","Ivesia gordonii",0,136,113,-5,0,0,0,6,3,0,0,1,,,
2020,19,"363","Heterotheca villosa","Heterotheca villosa",0,169,116,-10,0,0,0,17,8,8,0,1,,,
2020,19,"364","Eriogonum umbellatum","Eriogonum umbellatum",0,161,128,-5,0,0,0,12,3.5,0,0,1,,,
2020,19,"365","Ivesia gordonii","Ivesia gordonii",0,155,130,-5,0,0,0,9,5,2,0,1,,,
2020,19,"366","Elymus lanceolatus","Elymus lanceolatus",0,165,130,10,0,0,0,11.5,11,0,0,1,,,"4 clumps"
2020,19,"367","Eriogonum umbellatum","Eriogonum umbellatum",0,180,156,-10,-10,0,0,2,1.6,0,0,1,,,
2020,19,"368","Eriogonum umbellatum","Eriogonum umbellatum",0,113,177,-10,-10,0,0,43.5,3,8,0,1,,,"seems unhappy"
2020,19,"369","Heterotheca villosa","Heterotheca villosa",0,103,145,-10,-10,0,0,17,6,5,0,1,,,"Flower count needed; CR note: flowers recounted on 9/6/20"
2020,19,"370","Eriogonum umbellatum","Eriogonum umbellatum",0,86,145,-10,-10,0,0,13,2.5,4,0,1,,,
2020,19,"371","Ivesia gordonii","Ivesia gordonii",0,79,150,-10,-10,0,0,12,4.5,3,0,1,,,
2020,19,"2657","Ivesia gordonii","Ivesia gordonii",0,54,11.5,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2658","Eriogonum umbellatum","Eriogonum umbellatum",0,66,25,-5,10,0,0,0.5,1.4,0,1,1,,,"NA"
2020,19,"2659","Elymus lanceolatus","Elymus lanceolatus",0,102,12,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2660","Eriogonum umbellatum","Eriogonum umbellatum",0,70,28,0,5,0,0,0.6,1,0,1,1,,,"NA"
2020,19,"2661","Eriogonum umbellatum","Eriogonum umbellatum",0,164,66,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2662","Eriogonum umbellatum","Eriogonum umbellatum",1,119,172,0,-5,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,19,"2663","Elymus lanceolatus","Elymus lanceolatus",0,119,180,0,12,1,1,0,0,0,1,1,,,"NA"
2020,19,"2663A","Unk","NA NA",1,121.5,156.5,0,12,1,1,0,0,0,1,1,,,"CR 12/21/21 added 2663A to the dataset as the tag had multiple taxa attributed to it"
2020,19,"2664","Senecio crassulus","Senecio crassulus",0,111,85,0,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2666","Eriogonum umbellatum","Eriogonum umbellatum",0,117,160,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2667","Eriogonum umbellatum","Eriogonum umbellatum",0,43,128,-5,-5,0,0,0.8,1,0,1,1,,,"NA"
2020,19,"2668","Unk","NA NA",1,112.5,98,5,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2669","Eriogonum umbellatum","Eriogonum umbellatum",0,105,128,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2670","Ivesia gordonii","Ivesia gordonii",0,121,82,-5,-5,0,0,15.5,0.6,0,1,4,0.6,0.6,"NA"
2020,19,"2671","Unk","NA NA",1,113,77,0,-5,1,1,0,0,0,1,1,,,"NA"
2020,19,"2812","Ivesia gordonii","Ivesia gordonii",0,114,91,-5,-5,0,0,0.4,1.2,0,1,1,,,"NA"
2020,19,"2860","Eriogonum umbellatum","Eriogonum umbellatum",0,55,11,-5,-5,0,0,0.4,0.3,0,1,1,,,"CR 8/3/21 added tag 2860 to represent data for the B tag of 2660; CR 11/7/21 changed ID uncertain from 1 to 0 as the plant was confidently ID'd during the prelim census in 2020"
2020,20,"1179","Arenaria congesta","Arenaria congesta",0,18,23,-10,-10,0,0,24,10,16,0,5,4,7,"tag within patch/ patch is diffuse"
2020,20,"1181","Arenaria congesta","Arenaria congesta",0,4,28,-5,-5,0,0,5.5,5,1,0,1,,,
2020,20,"1183","Arenaria congesta","Arenaria congesta",0,48,35,-10,-10,0,0,16,6.5,9,0,9,1,5,
2020,20,"1610","Senecio crassulus","Senecio crassulus",0,0,73,0,-33,0,0,6.5,5.5,0,0,1,,,
2020,20,"1841","Lupinus argenteus","Lupinus argenteus",0,189,115,-10,-10,1,1,0,0,0,0,1,,,
2020,20,"1842","Heterotheca villosa","Heterotheca villosa",0,143,147,-10,-10,0,0,20,6.5,33,0,1,,,
2020,20,"1848","Eriogonum umbellatum","Eriogonum umbellatum",0,182,196,10,0,1,1,0,0,0,0,1,,,
2020,20,"1850","Poa stenantha","Poa stenantha",0,164,146,-10,-10,1,1,0,0,0,0,1,,,
2020,20,"1855","Lupinus argenteus","Lupinus argenteus",0,125,66,-10,-10,0,0,13,8.5,0,0,1,,,
2020,20,"1865","Arenaria congesta","Arenaria congesta",0,64,43,-10,-10,0,0,1.1,1.2,0,0,1,,,
2020,20,"1866","Arenaria congesta","Arenaria congesta",0,49,29,-11,-6,0,0,16,9,10,0,5,3.5,6.5,
2020,20,"1879","Penstemon whippleanus","Penstemon whippleanus",0,5.5,11,-10,-10,0,0,14,16,2,0,1,,,"2 flowers eaten"
2020,20,"2222","Elymus lanceolatus","Elymus lanceolatus",0,4,4,-10,-10,0,0,16,13,0,0,1,,,"Got blue tag on 9/7"
2020,20,"2227","Ivesia gordonii","Ivesia gordonii",0,33,44,-10,-10,0,0,7.5,3,0,0,1,,,
2020,20,"2381","Elymus lanceolatus","Elymus lanceolatus",0,4,76,0,-5,0,0,36,31.5,15,0,1,,,
2020,20,"2446","Penstemon whippleanus","Penstemon whippleanus",1,12,58,10,-10,1,1,0,0,0,0,1,,,
2020,20,"2447","Arenaria congesta","Arenaria congesta",0,3,15,-10,0,1,1,0,0,0,0,1,,,
2020,20,"2448","Ivesia gordonii","Ivesia gordonii",0,19,25,-10,-10,0,0,12,6,0,0,1,,,
2020,20,"2449","Arenaria congesta","Arenaria congesta",0,48,44,-5,0,0,0,2,3,0,0,1,,,
2020,20,"2450","Ivesia gordonii","Ivesia gordonii",0,56,48,-5,-5,1,1,0,0,0,0,1,,,
2020,20,"2451","Elymus lanceolatus","Elymus lanceolatus",0,165,170,-5,-5,1,1,0,0,0,0,1,,,
2020,20,"2452","Elymus lanceolatus","Elymus lanceolatus",0,110,103,-10,-10,1,1,0,0,0,0,1,,,
2020,20,"2766","Arenaria congesta","Arenaria congesta",0,30,25,-4,-2,0,0,14,9,10,0,1,,,"2 clumps. Should be in year 2019"
2020,20,"2767","Elymus lanceolatus","Elymus lanceolatus",0,176,169,-5,-5,0,0,44,33,33,0,1,,,"new tag=2767"
2020,20,"2768","Lupinus argenteus","Lupinus argenteus",0,145,53,-5,-5,0,0,8,5.5,0,0,1,,,
2020,20,"2875","Arenaria congesta","Arenaria congesta",0,19,29,-5,-5,0,0,11,6,7,0,1,,,
2020,20,"374","Ivesia gordonii","Ivesia gordonii",0,6,8,0,-10,0,0,8,3,1,0,1,,,"2 clumps"
2020,20,"386","Arenaria congesta","Arenaria congesta",0,30.5,34,5,-5,0,0,24,8.5,15,0,1,,,
2020,20,"392","Ivesia gordonii","Ivesia gordonii",0,43,70,-10,-10,0,0,24.5,9,15,0,1,,,
2020,20,"395","Eriogonum umbellatum","Eriogonum umbellatum",0,49,55,5,0,1,1,0,0,0,0,1,,,
2020,20,"400","Eriogonum umbellatum","Eriogonum umbellatum",0,43,4,-10,5,0,0,27.5,3,19,0,1,,,
2020,20,"402","Arenaria congesta","Arenaria congesta",0,76,26,-10,-10,0,0,11,6.5,9,0,1,,,"5 clumps below ELYLAN mound"
2020,20,"403","Elymus lanceolatus","Elymus lanceolatus",0,72,30,-10,-10,0,0,24,19.5,2,0,1,,,"1 clump"
2020,20,"404","Arenaria congesta","Arenaria congesta",0,74,32,-10,-10,0,0,14.5,4.5,5,0,1,,,
2020,20,"408","Elymus lanceolatus","Elymus lanceolatus",0,97,20,-10,-10,0,0,31,11.5,0,0,1,,,
2020,20,"412","Eriogonum umbellatum","Eriogonum umbellatum",0,130,102,0,1,0,0,38,4,0,0,1,,,"fairy ring"
2020,20,"413","Elymus lanceolatus","Elymus lanceolatus",0,118,79,-10,-10,0,0,38,25.5,12,0,1,,,"Loc did not appear to be remeasured; Location measured on 9/6/20"
2020,20,"423","Ivesia gordonii","Ivesia gordonii",0,179,178,-10,-10,0,0,5,4,0,0,1,,,
2020,20,"432","Ivesia gordonii","Ivesia gordonii",0,40,181,-10,-10,0,0,10,4,0,0,1,,,
2020,20,"433","Ivesia gordonii","Ivesia gordonii",0,7,167,-10,-10,0,0,17,7,2,0,1,,,
2020,20,"434","Ivesia gordonii","Ivesia gordonii",0,0,151,5,-5,0,0,7,5,0,0,1,,,
2020,20,"435","Ivesia gordonii","Ivesia gordonii",0,10,147,-10,-10,0,0,29,10.5,9,0,1,,,
2020,20,"436","Eriogonum umbellatum","Eriogonum umbellatum",0,0,73,0,-10,0,0,70.5,5.5,111,0,1,,,"most flowers sad/dried"
2020,20,"442","Achnatherum lettermanii","Achnatherum lettermanii",0,0,73,0,-10,0,0,5,5,0,0,1,,,"looking sad"
2020,20,"2573","Eriogonum umbellatum","Eriogonum umbellatum",0,42,1,-14.5,-1,0,0,2.2,1.5,0,1,5,0.5,1,"NA"
2020,20,"2574","Eriogonum umbellatum","Eriogonum umbellatum",0,29,14.5,0,-15,1,1,0,0,0,1,1,,,"NA"
2020,20,"2575","Eriogonum umbellatum","Eriogonum umbellatum",0,2.5,4.5,-5,0,0,0,0.9,0.7,0,1,1,,,"NA"
2020,20,"2576","Ivesia gordonii","Ivesia gordonii",0,3.5,14,-5,-5,0,0,0.5,0.7,0,1,1,,,"dying"
2020,20,"2577","Eriogonum umbellatum","Eriogonum umbellatum",0,19,34,-5,5,0,0,0.3,0.7,0,1,1,,,"NA"
2020,20,"2578","Eriogonum umbellatum","Eriogonum umbellatum",0,25,24,-5,-5,0,0,0.8,1.3,0,1,1,,,"NA"
2020,20,"2615","Eriogonum umbellatum","Eriogonum umbellatum",0,176.5,187,-5,5,0,0,0.3,0.6,0,1,1,,,"NA"
2020,20,"2616","Unk","NA NA",1,173.5,181.5,-5,5,1,1,0,0,0,1,1,,,"CR 8/1/21 changed the number of individuals from 0 to 1 for data consistency"
2020,20,"2617","Eriogonum umbellatum","Eriogonum umbellatum",0,149,158,-5,0,0,0,2,1.2,0,1,2,0.9,0.8,"NA"
2020,20,"2618","Senecio crassulus","Senecio crassulus",1,140.5,153.5,0,5,1,1,0,0,0,1,1,,,"NA"
2020,20,"2619","Heterotheca villosa","Heterotheca villosa",0,13,162.5,-5,-5,0,0,1.1,0.7,0,1,1,,,"NA"
2020,20,"2620","Ivesia gordonii","Ivesia gordonii",0,57.5,139,-5,-5,0,0,0.4,0.6,0,1,1,,,"NA"
2020,20,"2621","Senecio crassulus","Senecio crassulus",1,124,96,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,20,"2622","Eriogonum umbellatum","Eriogonum umbellatum",0,37,67,-5,-5,0,0,1.4,1.7,0,1,1,,,"NA"
2020,20,"2623","Senecio crassulus","Senecio crassulus",1,46.5,72,5,-5,0,0,1,3.5,0,1,1,,,"NA"
2020,20,"2624","Eriogonum umbellatum","Eriogonum umbellatum",0,4,95.5,0,5,0,0,0.9,1.1,0,1,1,,,"NA"
2020,20,"2625","Senecio crassulus","Senecio crassulus",1,6,82,5,1,0,0,0.4,1.9,0,1,1,,,"NA"
2020,20,"2626","Eriogonum umbellatum","Eriogonum umbellatum",0,13.5,55,5,-5,0,0,0.6,1,0,1,1,,,"NA"
2020,20,"2627","Eriogonum umbellatum","Eriogonum umbellatum",0,17,64,5,-5,0,0,0.5,1.5,0,1,1,,,"NA"
2020,20,"2769","Elymus lanceolatus","Elymus lanceolatus",0,40,69,-5,-5,0,0,9,10.5,0,0,1,,,"Check nearby seedlings for duplicates (done!)"
2020,20,"2813","Chaenactis douglasii","Chaenactis douglasii",0,29,36,-5,-5,0,0,0.4,0.4,0,1,1,,,"NA"
2020,20,"2814","Chaenactis douglasii","Chaenactis douglasii",0,35,70,-5,-5,0,0,1.1,1.2,0,1,1,,,"NA"
2020,21,"1622","Poa stenantha","Poa stenantha",0,149,188,-10,-10,0,0,6,4,0,0,1,,,"looks sad"
2020,21,"2244","Ivesia gordonii","Ivesia gordonii",0,25,114,-10,-10,0,0,6,5,0,0,1,,,"Tag needs replaced since 2224 is in field"
2020,21,"2383","Eriogonum umbellatum","Eriogonum umbellatum",0,31,136,-10,-10,0,0,49,4.5,4,0,1,,,
2020,21,"2482","Heterotheca villosa","Heterotheca villosa",1,26.5,114,-10,-10,1,1,0,0,0,0,1,,,
2020,21,"444","Eriogonum umbellatum","Eriogonum umbellatum",0,73,94,0,-10,0,0,32,5,3,0,1,,,
2020,21,"446","Eriogonum umbellatum","Eriogonum umbellatum",0,131,35,-10,-10,0,0,20.5,3,3,0,1,,,"fairy ring. 3 clumps"
2020,21,"458","Eriogonum umbellatum","Eriogonum umbellatum",0,141,197,-10,-10,0,0,21,3,0,0,1,,,"mostly dead. Center of mass now out of plot"
2020,21,"2695","Eriogonum umbellatum","Eriogonum umbellatum",0,35.5,118,5,-5,1,1,0,0,0,1,1,,,"NA"
2020,21,"2696","CONIFER","NA NA",1,134,11,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,21,"2697","Eriogonum umbellatum","Eriogonum umbellatum",0,155,193,5,5,1,1,0,0,0,1,1,,,"NA"
2020,21,"2698","Elymus lanceolatus","Elymus lanceolatus",0,155,189.5,3,11,1,1,0,0,0,1,1,,,"NA"
2020,22,"1211","Phacelia hastata","Phacelia hastata",0,137,47,-10,-10,1,1,0,0,0,0,1,,,
2020,22,"1897","Penstemon whippleanus","Penstemon whippleanus",0,3,37,-10,-10,0,0,16,6,0,0,1,,,
2020,22,"1898","Arenaria congesta","Arenaria congesta",0,144,22,-10,-10,0,0,7.5,5,1,0,1,,,"typo 2019 position"
2020,22,"2245","Phacelia hastata","Phacelia hastata",0,10,50,-5,-5,0,0,8,6.5,0,0,1,,,"Tag was not in the recensus data sheet, but was censused on a new plant datasheet"
2020,22,"2248","Elymus lanceolatus","Elymus lanceolatus",0,150,54,0,10,0,0,20,14,0,0,1,,,"Tag was not in the recensus data sheet, but was censused on a new plant datasheet"
2020,22,"2483","Elymus lanceolatus","Elymus lanceolatus",0,149,41,-5,6,0,0,1.5,8,0,0,1,,,"Tag was not in the recensus data sheet, but was censused on a new plant datasheet"
2020,22,"2484","Heterotheca villosa","Heterotheca villosa",1,167,55,0,5,1,1,0,0,0,0,1,,,
2020,22,"2723","Chaenactis douglasii","Chaenactis douglasii",0,114,25,-5,-5,0,0,0.8,2,0,0,1,,,"Looks like it was a seedling last year…"
2020,22,"2878","Elymus lanceolatus","Elymus lanceolatus",0,121,49,-1,24,0,0,20,15,1,0,1,,,
2020,22,"466","Eriogonum umbellatum","Eriogonum umbellatum",0,63,0,0,0,0,0,53,4.5,18,0,1,,,"some small clumping, n=4"
2020,22,"467","Eriogonum umbellatum","Eriogonum umbellatum",0,49,36,-10,-10,0,0,15.5,2,1,0,1,,,"small leaves"
2020,22,"468","Eriogonum umbellatum","Eriogonum umbellatum",0,127,46,-10,-10,0,0,100,4,137,0,1,,,"ant nest"
2020,22,"472","Eriogonum umbellatum","Eriogonum umbellatum",0,8,53,-10,0,0,0,56,4,28,0,1,,,"unhealthy"
2020,22,"473","Elymus lanceolatus","Elymus lanceolatus",0,9,63,-5,-5,0,0,10.5,12.5,0,0,1,,,"5 culms"
2020,22,"474","Elymus lanceolatus","Elymus lanceolatus",0,7,66,-5,-5,0,0,18,14,0,0,1,,,"1 big, 1 small culm"
2020,22,"2699","Senecio crassulus","Senecio crassulus",1,54,1,-5,-5,1,1,0,0,0,1,1,,,"NA"
2020,22,"2715","Eriogonum umbellatum","Eriogonum umbellatum",0,158,21.5,1,-2,1,1,0,0,0,1,1,,,"NA"
